090300,00781K,4625,2,115,2.55,0.0,0,0,0,0,0,0,10,4625,4625,4625,0,0,0,0,0,0,0
090400,00781K,4625,2,115,2.55,0.0,0,0,0,0,0,0,10,4625,4625,4625,0,0,0,0,0,0,0
090500,00781K,4625,2,115,2.55,0.0,0,0,0,0,0,0,10,4625,4625,4625,0,0,0,0,0,0,0
090600,00781K,4625,2,115,2.55,0.0,0,0,0,0,0,0,10,4625,4625,4625,0,0,0,0,0,0,0
090700,00781K,4625,2,115,2.55,0.0,0,0,0,0,0,0,10,4625,4625,4625,0,0,0,0,0,0,0
090800,00781K,4625,2,115,2.55,0.0,0,0,0,0,0,0,10,4625,4625,4625,0,0,0,0,0,0,0
090900,00781K,4625,2,115,2.55,0.0,0,0,0,0,0,0,10,4625,4625,4625,0,0,0,0,0,0,0
091000,00781K,4625,2,115,2.55,0.0,0,0,0,0,0,0,10,4625,4625,4625,0,0,0,0,0,0,0
091100,00781K,4625,2,115,2.55,0.0,0,0,0,0,0,0,10,4625,4625,4625,0,0,0,0,0,0,0
091200,00781K,4545,2,35,0.78,0.0,0,0,0,0,0,0,20,4545,4545,4545,0,0,0,0,0,0,0
091300,00781K,4545,2,35,0.78,0.0,0,0,0,0,0,0,20,4545,4545,4545,0,0,0,0,0,0,0
091400,00781K,4545,2,35,0.78,0.0,0,0,0,0,0,0,20,4545,4545,4545,0,0,0,0,0,0,0
091500,00781K,4545,2,35,0.78,0.0,0,0,0,0,0,0,20,4545,4545,4545,0,0,0,0,0,0,0
091600,00781K,4545,2,35,0.78,0.0,0,0,0,0,0,0,20,4545,4545,4545,0,0,0,0,0,0,0
091700,00781K,4545,2,35,0.78,0.0,0,0,0,0,0,0,20,4545,4545,4545,0,0,0,0,0,0,0
091800,00781K,4545,2,35,0.78,0.0,0,0,0,0,0,0,20,4545,4545,4545,0,0,0,0,0,0,0
091900,00781K,4545,2,35,0.78,0.0,0,0,0,0,0,0,20,4545,4545,4545,0,0,0,0,0,0,0
092000,00781K,4545,2,35,0.78,0.0,0,0,0,0,0,0,20,4545,4545,4545,0,0,0,0,0,0,0
092100,00781K,4545,2,35,0.78,0.0,0,0,0,0,0,0,20,4545,4545,4545,0,0,0,0,0,0,0
092200,00781K,4460,5,50,-1.11,0.0,0,0,0,0,0,0,140,4460,4460,4460,0,0,0,0,0,0,0
092300,00781K,4460,5,50,-1.11,0.0,0,0,0,0,0,0,140,4460,4460,4460,0,0,0,0,0,0,0
092400,00781K,4460,5,50,-1.11,0.0,0,0,0,0,0,0,140,4460,4460,4460,0,0,0,0,0,0,0
092500,00781K,4460,5,50,-1.11,0.0,0,0,0,0,0,0,140,4460,4460,4460,0,0,0,0,0,0,0
092600,00781K,4460,5,50,-1.11,0.0,0,0,0,0,0,0,140,4460,4460,4460,0,0,0,0,0,0,0
092700,00781K,4460,5,50,-1.11,0.0,0,0,0,0,0,0,140,4460,4460,4460,0,0,0,0,0,0,0
092800,00781K,4460,5,50,-1.11,0.0,0,0,0,0,0,0,140,4460,4460,4460,0,0,0,0,0,0,0
092900,00781K,4460,5,50,-1.11,0.0,0,0,0,0,0,0,140,4460,4460,4460,0,0,0,0,0,0,0
093000,00781K,4460,5,50,-1.11,0.0,0,0,0,0,0,0,140,4460,4460,4460,0,0,0,0,0,0,0
093100,00781K,4460,5,50,-1.11,0.0,0,0,0,0,0,0,220,4460,4460,4460,80,0,0,0,0,0,0
093200,00781K,4460,5,50,-1.11,0.0,0,0,0,0,0,0,220,4460,4460,4460,0,0,0,0,0,0,0
093300,00781K,4460,5,50,-1.11,0.0,0,0,0,0,0,0,220,4460,4460,4460,0,0,0,0,0,0,0
093400,00781K,4460,5,50,-1.11,0.0,0,0,0,0,0,0,220,4460,4460,4460,0,0,0,0,0,0,0
