090200,081660,60700,2,1200,2.02,69.5,28380,19724,-8656,210,163,-47,159326,61000,61000,60400,8890,47,23,4445,5706,6623,2265
090300,081660,60400,2,900,1.51,71.72,43561,31240,-12321,382,322,-60,186140,60500,60600,60300,5019,45,35,6804,21197,3095,1903
090400,081660,61100,2,1600,2.69,71.15,56045,39876,-16169,530,469,-61,207260,61000,61200,61000,4865,44,41,7386,15208,3448,1417
090500,081660,61300,2,1800,3.03,86.78,66369,57597,-8772,672,651,-21,235939,61400,61400,61100,4893,41,38,16907,17177,4108,783
090600,081660,60900,2,1400,2.35,77.29,80282,62048,-18234,768,797,29,254303,61000,61000,60800,1905,34,45,20429,20832,1369,536
090700,081660,60600,2,1100,1.85,77.1,94075,72535,-21540,862,981,119,278583,60600,60800,60500,13523,36,75,10064,24162,4567,8956
090800,081660,59900,2,400,0.67,62.91,125091,78699,-46392,1008,1159,151,315763,60600,60600,59800,27138,100,71,10582,15010,24379,2759
090900,081660,60100,2,600,1.01,67.1,136874,91844,-45030,1174,1340,166,340692,60200,60300,60000,6854,79,80,10583,19015,5031,1823
091000,081660,59900,2,400,0.67,63.6,153681,97741,-55940,1384,1523,139,363397,59700,60000,59600,8913,81,91,4833,25974,4396,4517
091100,081660,59800,2,300,0.5,61.8,162851,100640,-62211,1472,1650,178,375503,60200,60200,59700,6564,48,50,6011,29715,5829,709
091200,081660,59800,2,300,0.5,64.43,168020,108261,-59759,1536,1749,213,388293,59700,59900,59700,8274,35,45,4189,31427,2891,5383
091300,081660,59600,2,100,0.17,63.1,180773,114074,-66699,1620,1834,214,406859,59700,59800,59600,8388,39,48,5641,32465,5926,2462
091400,081660,59300,5,200,-0.34,59.17,205021,121316,-83705,1760,1946,186,438349,59800,59800,59300,21413,106,59,11009,18004,19861,1552
091500,081660,58700,5,800,-1.34,56.06,231859,129973,-101886,1928,2064,136,473844,59300,59300,58700,25826,114,67,15212,9669,22504,3322
091600,081660,58600,5,900,-1.51,60.25,249168,150116,-99052,2064,2235,171,511296,58300,58600,58100,15146,67,85,7382,15323,4474,10672
091700,081660,58500,5,1000,-1.68,60.29,258811,156028,-102783,2151,2365,214,526871,58800,58900,58400,10861,60,68,5062,15041,8561,2280
091800,081660,58000,5,1500,-2.52,58.2,272991,158893,-114098,2332,2473,141,543916,58300,58300,57900,11589,111,66,10794,12832,9623,1966
091900,081660,57700,5,1800,-3.03,60.3,288310,173842,-114468,2533,2662,129,574190,57500,57800,57300,20227,104,139,10168,13701,7676,12551
092000,081660,57800,5,1700,-2.86,62.47,299396,187041,-112355,2661,2784,123,598475,57700,57800,57500,10373,76,57,6139,17252,4608,5765
092100,081660,57600,5,1900,-3.19,61.53,310529,191063,-119466,2769,2891,122,613630,57800,58000,57500,12366,86,88,7200,23446,8883,3483
092200,081660,57800,5,1700,-2.86,62.87,314082,197469,-116613,2853,2993,140,623589,57600,57900,57600,6295,65,67,7851,29250,2382,3913
092300,081660,57800,5,1700,-2.86,64.02,317316,203130,-114186,2931,3130,199,632484,57800,57900,57800,5073,53,84,9431,33336,1849,3224
092400,081660,58200,5,1300,-2.18,66.31,318957,211488,-107469,2978,3340,362,642483,57900,58200,57800,8031,38,183,8196,27725,955,7076
092500,081660,58500,5,1000,-1.68,68.03,323633,220160,-103473,3062,3499,437,655831,58300,58700,58200,10620,68,130,9353,22177,3453,7167
092600,081660,58100,5,1400,-2.35,67.26,332404,223586,-108818,3135,3593,458,668028,58300,58300,58000,6216,48,72,9587,26089,3477,2739
092700,081660,58500,5,1000,-1.68,68.31,333668,227924,-105744,3198,3693,495,673630,58200,58500,58100,5078,38,90,12333,21774,911,4167
092800,081660,58400,5,1100,-1.85,68.38,338855,231709,-107146,3253,3774,521,682602,58400,58500,58300,8713,53,73,14762,21714,5132,3581
092900,081660,58600,5,900,-1.51,70.01,342344,239677,-102667,3320,3828,508,694068,58400,58700,58300,8889,54,42,15068,21364,2115,6765
093000,081660,58400,5,1100,-1.85,69.02,349144,240980,-108164,3384,3883,499,702171,58600,58600,58300,7613,53,49,11084,26462,6523,1090
093100,081660,58500,5,1000,-1.68,69.21,350581,242620,-107961,3442,3914,472,705248,58400,58500,58400,2144,57,27,15599,28707,1427,717
093200,081660,58500,5,1000,-1.68,69.88,353497,247036,-106461,3504,3980,476,712580,58400,58500,58400,7081,61,57,14135,31169,2865,4216
093300,081660,58600,5,900,-1.51,70.07,355930,249386,-106544,3549,4045,496,717363,58400,58600,58400,4232,41,49,14878,28257,2383,1849
093400,081660,58800,5,700,-1.18,71.19,357673,254611,-103062,3608,4118,510,724331,58500,58800,58500,6869,54,70,13208,27031,1656,5213
093500,081660,58700,5,800,-1.34,70.94,360248,255573,-104675,3688,4155,467,727868,58800,58800,58700,3204,78,35,14193,25216,2271,933
093600,081660,58400,5,1100,-1.85,70.46,364335,256717,-107618,3741,4205,464,733099,58700,58800,58400,5189,52,48,12268,32442,4083,1106
093700,081660,58300,5,1200,-2.02,70.7,368533,260536,-107997,3801,4260,459,741134,58400,58500,58300,5211,55,54,9679,33004,1375,3818
093800,081660,58500,5,1000,-1.68,71.96,369582,265933,-103649,3850,4350,500,747580,58300,58600,58300,6417,47,89,11569,28669,1026,5391
094000,081660,58400,5,1100,-1.85,71.34,373831,266686,-107145,3905,4392,487,752583,58300,58400,58300,46,3,1,11360,42342,40,6
094100,081660,58100,5,1400,-2.35,70.2,381581,267878,-113703,3966,4463,497,761525,58100,58200,58100,210,3,3,13585,44724,203,7
094200,081660,58100,5,1400,-2.35,68.75,390646,268567,-122079,4045,4524,479,771279,58000,58100,58000,44,2,4,14594,44884,6,38
094300,081660,58100,5,1400,-2.35,70.57,397781,280695,-117086,4147,4636,489,790665,58000,58100,58000,941,7,7,9075,39999,95,846
094400,081660,57900,5,1600,-2.69,69.95,406052,284045,-122007,4222,4778,556,802286,57800,57900,57800,636,11,40,16252,51319,178,458
094500,081660,58300,5,1200,-2.02,72.83,408339,297395,-110944,4285,4970,685,817923,58200,58300,58200,94,8,6,11107,37251,82,12
094600,081660,58400,5,1100,-1.85,73.4,409232,300359,-108873,4328,5125,797,821780,58300,58400,58300,594,8,24,14066,34938,196,398
094700,081660,58300,5,1200,-2.02,73.42,412070,302544,-109526,4386,5243,857,826803,58300,58300,58200,125,5,8,15211,41143,52,73
094800,081660,58200,5,1300,-2.18,73.25,413824,303133,-110691,4430,5296,866,829146,58100,58200,58100,134,5,8,14384,47435,73,61
094900,081660,58200,5,1300,-2.18,73.83,414381,305942,-108439,4456,5349,893,832512,58100,58200,58100,248,6,9,12581,49227,85,163
095000,081660,58300,5,1200,-2.02,74.48,415396,309377,-106019,4502,5423,921,836962,58200,58300,58200,236,10,6,14926,47042,130,106
095100,081660,58300,5,1200,-2.02,74.45,416293,309918,-106375,4546,5471,925,838400,58200,58300,58200,133,6,11,16574,50083,27,106
095200,081660,58300,5,1200,-2.02,75.51,418540,316057,-102483,4592,5527,935,846786,58300,58400,58300,1747,17,8,18020,43639,1628,119
095300,081660,58400,5,1100,-1.85,76.27,423414,322937,-100477,4644,5584,940,858540,58400,58500,58400,938,19,20,17732,39426,759,179
095400,081660,58300,5,1200,-2.02,76.51,424354,324667,-99687,4685,5621,936,861210,58300,58400,58300,496,13,12,13171,44434,339,157
095500,081660,58400,5,1100,-1.85,76.89,424857,326688,-98169,4722,5681,959,863734,58400,58500,58400,494,9,30,15585,41364,128,366
095600,081660,58500,5,1000,-1.68,76.87,426348,327754,-98594,4766,5724,958,866291,58400,58500,58400,1222,17,13,16359,42214,972,250
095700,081660,58300,5,1200,-2.02,76.85,427502,328545,-98957,4813,5767,954,868236,58300,58400,58300,832,28,12,17400,46868,470,362
095800,081660,58300,5,1200,-2.02,76.6,429754,329187,-100567,4898,5816,918,871134,58200,58300,58200,542,23,23,22634,52369,269,273
095900,081660,58300,5,1200,-2.02,76.43,432887,330837,-102050,4951,5864,913,875917,58200,58300,58200,2425,29,18,21158,51010,1964,461
100000,081660,58000,5,1500,-2.52,75.97,436766,331815,-104951,5018,5899,881,880774,58100,58200,58000,3329,45,15,20113,58135,2980,349
100100,081660,57700,5,1800,-3.03,73.65,451189,332292,-118897,5118,5941,823,895674,58000,58000,57700,4840,59,22,22969,59666,4585,255
100200,081660,57600,5,1900,-3.19,74.09,456975,338572,-118403,5180,5993,813,907740,57700,57700,57600,3621,39,34,20157,61451,2310,1311
100300,081660,57900,5,1600,-2.69,76.22,458587,349536,-109051,5243,6088,845,920316,57700,57900,57600,11068,30,71,15850,64925,531,10537
100400,081660,57800,5,1700,-2.86,76.88,460360,353904,-106456,5293,6166,873,926457,57900,58000,57800,1628,28,48,14213,63572,1073,555
100500,081660,57700,5,1800,-3.03,76.49,463503,354550,-108953,5384,6209,825,930246,57800,57800,57700,850,50,23,13852,69306,581,269
100600,081660,57800,5,1700,-2.86,77.99,466473,363809,-102664,5439,6299,860,942475,57700,57800,57700,3344,36,53,12626,67007,552,2792
100700,081660,57900,5,1600,-2.69,78.28,468393,366675,-101718,5486,6362,876,947261,58000,58100,57900,3345,34,45,18703,66553,1525,1820
100800,081660,57900,5,1600,-2.69,77.85,471971,367427,-104544,5538,6394,856,951591,58000,58000,57800,2086,33,20,17091,70908,1564,522
100900,081660,57900,5,1600,-2.69,77.7,474017,368300,-105717,5583,6432,849,954510,57800,57900,57800,1679,34,32,19485,70872,933,746
101000,081660,57900,5,1600,-2.69,77.68,474866,368856,-106010,5624,6468,844,955915,57900,57900,57800,1256,35,24,19559,73753,779,477
101100,081660,57900,5,1600,-2.69,78.07,475794,371476,-104318,5679,6515,836,959463,57800,57900,57800,3197,52,34,20839,76403,771,2426
101200,081660,57800,5,1700,-2.86,78.05,476691,372060,-104631,5715,6564,849,960944,57900,57900,57800,1403,34,42,21441,78480,891,512
101300,081660,57800,5,1700,-2.86,78.21,477930,373775,-104155,5761,6610,849,963898,57800,57900,57800,2925,44,46,20339,78018,1210,1715
101400,081660,57800,5,1700,-2.86,78.15,478798,374161,-104637,5813,6639,826,965152,57900,57900,57800,980,46,24,21397,79001,656,324
101500,081660,57800,5,1700,-2.86,78.08,479426,374351,-105075,5865,6665,800,965970,57800,57900,57800,729,47,24,22209,79983,555,174
101700,081660,57900,5,1600,-2.69,78.11,480769,375507,-105262,5915,6706,791,968469,57900,57900,57900,10,0,1,23948,80911,0,10
101800,081660,57900,5,1600,-2.69,78.14,481802,376480,-105322,5965,6765,800,970475,57800,57900,57800,24,4,2,23597,80044,22,2
101900,081660,57600,5,1900,-3.19,76.21,495489,377619,-117870,6051,6809,758,985301,57700,57800,57600,828,7,10,24386,73977,527,301
102000,081660,57600,5,1900,-3.19,75.74,500063,378757,-121306,6127,6857,730,991013,57700,57700,57600,536,17,5,26697,73880,438,98
102100,081660,57600,5,1900,-3.19,74.84,508879,380856,-128023,6206,6912,706,1001928,57600,57700,57600,497,19,12,24334,72131,412,85
102200,081660,57600,5,1900,-3.19,75.66,512656,387893,-124763,6261,7037,776,1012742,57600,57600,57500,5040,6,55,18336,69403,93,4947
102300,081660,57500,5,2000,-3.36,76.19,513617,391326,-122291,6327,7130,803,1017136,57600,57600,57500,663,10,23,16031,72471,134,529
102400,081660,57700,5,1800,-3.03,77.37,517066,400077,-116989,6376,7228,852,1029336,57600,57700,57600,2190,16,32,13676,70392,375,1815
102500,081660,57800,5,1700,-2.86,77.75,518455,403100,-115355,6449,7308,859,1033748,57800,57800,57700,3155,38,43,11380,74608,843,2312
102600,081660,57900,5,1600,-2.69,77.8,519690,404328,-115362,6488,7383,895,1036211,57800,57900,57800,1023,22,20,16958,71743,786,237
102700,081660,57900,5,1600,-2.69,77.56,524308,406674,-117634,6570,7442,872,1043175,57800,57900,57700,4061,34,49,16305,71404,1784,2277
102800,081660,57800,5,1700,-2.86,77.67,524635,407498,-117137,6608,7497,889,1044326,57800,57900,57800,713,18,28,16920,73017,125,588
102900,081660,57800,5,1700,-2.86,77.55,526141,408033,-118108,6672,7540,868,1046367,57800,57900,57800,1416,40,35,19489,73290,1029,387
103000,081660,57800,5,1700,-2.86,77.46,527004,408240,-118764,6708,7566,858,1047437,57800,57900,57800,669,22,20,20137,73643,498,171
103100,081660,57800,5,1700,-2.86,77.54,527717,409197,-118520,6768,7620,852,1049107,57800,57900,57800,1274,37,46,20075,75890,465,809
103200,081660,57800,5,1700,-2.86,77.4,529270,409659,-119611,6824,7660,836,1051122,57900,57900,57800,1599,39,34,26120,76168,1293,306
103300,081660,57700,5,1800,-3.03,73.35,563668,413451,-150217,6897,7766,869,1089312,57600,57700,57500,29280,48,86,18330,59554,26233,3047
103400,081660,57500,5,2000,-3.36,73.16,565845,413982,-151863,6963,7802,839,1092020,57600,57600,57500,1403,39,24,14585,60246,1136,267
103500,081660,57600,5,1900,-3.19,73.58,567985,417901,-150084,7020,7864,844,1098079,57600,57700,57500,4958,50,49,10925,61314,1290,3668
