900032,KODEX 코스닥150 레버,233740,7545,0.0,1449,29617066,10932705
900052,KODEX 코스닥150 레버,233740,7555,0.13,127172,29491343,960784460
900065,KODEX 코스닥150 레버,233740,7550,0.07,130311,29488204,983848050
900079,KODEX 코스닥150 레버,233740,7550,0.07,133235,29485280,1005924250
900092,KODEX 코스닥150 레버,233740,7550,0.07,133435,29485080,1007434250
900106,KODEX 코스닥150 레버,233740,7560,0.2,139235,29479280,1052616600
900119,KODEX 코스닥150 레버,233740,7560,0.2,143147,29475368,1082191320
900133,KODEX 코스닥150 레버,233740,7550,0.07,144079,29474436,1087796450
900146,KODEX 코스닥150 레버,233740,7550,0.07,147319,29471196,1112258450
900159,KODEX 코스닥150 레버,233740,7550,0.07,150859,29467656,1138985450
900172,KODEX 코스닥150 레버,233740,7550,0.07,150859,29467656,1138985450
900186,KODEX 코스닥150 레버,233740,7555,0.13,151190,29467325,1142240450
900199,KODEX 코스닥150 레버,233740,7550,0.07,152190,29466325,1149034500
900213,KODEX 코스닥150 레버,233740,7550,0.07,152190,29466325,1149034500
900225,KODEX 코스닥150 레버,233740,7550,0.07,152190,29466325,1149034500
900238,KODEX 코스닥150 레버,233740,7555,0.13,153997,29464518,1163447335
900251,KODEX 코스닥150 레버,233740,7555,0.13,153997,29464518,1163447335
900264,KODEX 코스닥150 레버,233740,7555,0.13,153997,29464518,1163447335
900277,KODEX 코스닥150 레버,233740,7555,0.13,154866,29463649,1170012630
900290,KODEX 코스닥150 레버,233740,7560,0.2,156866,29461649,1185906960
900303,KODEX 코스닥150 레버,233740,7560,0.2,156866,29461649,1185906960
900316,KODEX 코스닥150 레버,233740,7555,0.13,162894,29455621,1230664170
900329,KODEX 코스닥150 레버,233740,7555,0.13,162994,29455521,1231419670
900342,KODEX 코스닥150 레버,233740,7555,0.13,162994,29455521,1231419670
900355,KODEX 코스닥150 레버,233740,7550,0.07,163294,29455221,1232869700
900367,KODEX 코스닥150 레버,233740,7555,0.13,164763,29453752,1244784465
900380,KODEX 코스닥150 레버,233740,7555,0.13,164763,29453752,1244784465
900393,KODEX 코스닥150 레버,233740,7555,0.13,164763,29453752,1244784465
900406,KODEX 코스닥150 레버,233740,7550,0.07,181848,29436667,1372952400
900420,KODEX 코스닥150 레버,233740,7545,0.0,201863,29416652,1523056335
900433,KODEX 코스닥150 레버,233740,7545,0.0,201897,29416618,1523312865
900446,KODEX 코스닥150 레버,233740,7545,0.0,201897,29416618,1523312865
900459,KODEX 코스닥150 레버,233740,7545,0.0,210000,29408515,1584450000
900472,KODEX 코스닥150 레버,233740,7545,0.0,210013,29408502,1584548085
900485,KODEX 코스닥150 레버,233740,7545,0.0,210013,29408502,1584548085
900498,KODEX 코스닥150 레버,233740,7550,0.07,211013,29407502,1593148150
900511,KODEX 코스닥150 레버,233740,7545,0.0,211113,29407402,1592847585
900524,KODEX 코스닥150 레버,233740,7550,0.07,211263,29407252,1595035650
900537,KODEX 코스닥150 레버,233740,7550,0.07,212363,29406152,1603340650
900550,KODEX 코스닥150 레버,233740,7550,0.07,212363,29406152,1603340650
900562,KODEX 코스닥150 레버,233740,7550,0.07,212383,29406132,1603491650
900575,KODEX 코스닥150 레버,233740,7550,0.07,216127,29402388,1631758850
900588,KODEX 코스닥150 레버,233740,7550,0.07,216147,29402368,1631909850
901002,KODEX 코스닥150 레버,233740,7555,0.13,216837,29401678,1638203535
901015,KODEX 코스닥150 레버,233740,7555,0.13,229080,29389435,1730699400
901028,KODEX 코스닥150 레버,233740,7555,0.13,229654,29388861,1735035970
901041,KODEX 코스닥150 레버,233740,7555,0.13,230844,29387671,1744026420
901054,KODEX 코스닥150 레버,233740,7565,0.27,233781,29384734,1768553265
901067,KODEX 코스닥150 레버,233740,7565,0.27,245212,29373303,1855028780
901081,KODEX 코스닥150 레버,233740,7565,0.27,245212,29373303,1855028780
901093,KODEX 코스닥150 레버,233740,7565,0.27,248232,29370283,1877875080
901106,KODEX 코스닥150 레버,233740,7565,0.27,249232,29369283,1885440080
901119,KODEX 코스닥150 레버,233740,7560,0.2,255862,29362653,1934316720
