092700,33626K,5210,2,255,5.15,85.99,196008,168551,-27457,2073,2180,107,389267,5210,5220,5200,2733,9,31,3607,14949,1211,1522
092800,33626K,5200,2,245,4.94,84.44,199747,168660,-31087,2079,2184,105,393115,5210,5220,5200,3848,6,4,3421,17055,3739,109
092900,33626K,5170,2,215,4.34,83.14,204384,169920,-34464,2092,2188,96,399012,5170,5170,5170,0,0,0,1592,11437,0,0
092900,33626K,5200,2,245,4.94,82.93,204900,169922,-34978,2097,2190,93,399530,5170,5200,5170,518,5,2,2997,15953,516,2
093000,33626K,5190,2,235,4.74,82.91,205003,169965,-35038,2101,2198,97,399676,5190,5190,5190,0,0,0,2510,16325,0,0
093000,33626K,5210,2,255,5.15,83.14,205331,170715,-34616,2103,2201,98,400754,5190,5210,5190,1078,2,3,5103,13636,328,750
093100,33626K,5200,2,245,4.94,82.99,205848,170824,-35024,2107,2204,97,401380,5200,5200,5200,100,0,1,4749,16630,0,100
093100,33626K,5210,2,255,5.15,83.1,206125,171284,-34841,2110,2209,99,402117,5200,5210,5200,837,3,6,5454,9216,277,560
093200,33626K,5210,2,255,5.15,83.14,206563,171739,-34824,2111,2215,104,403010,5210,5210,5210,2,0,1,12082,11788,0,2
093200,33626K,5220,2,265,5.35,83.24,206866,172204,-34662,2115,2221,106,403778,5210,5220,5210,770,4,7,12409,9344,303,467
093300,33626K,5210,2,255,5.15,83.18,207037,172206,-34831,2117,2222,105,403951,5210,5210,5210,46,1,0,12386,9116,46,0
093300,33626K,5180,2,225,4.54,82.63,208776,172509,-36267,2127,2225,98,405993,5210,5210,5180,2088,11,3,1598,13698,1785,303
093400,33626K,5190,2,235,4.74,82.51,209230,172635,-36595,2131,2229,98,406573,5190,5190,5190,1,0,1,1705,13700,0,1
093400,33626K,5170,2,215,4.34,81.03,213053,172638,-40415,2143,2230,87,410399,5190,5190,5160,3827,12,2,1939,10549,3823,4
093500,33626K,5150,2,195,3.94,79.94,216083,172747,-43336,2158,2233,75,413538,5150,5160,5150,2297,10,1,3644,9258,2296,1
093500,33626K,5120,2,165,3.33,78.83,220251,173617,-46634,2176,2238,62,418576,5150,5160,5120,7335,28,6,3340,13067,6464,871
093600,33626K,5130,2,175,3.53,79.05,221092,174777,-46315,2181,2246,65,420577,5130,5130,5130,1110,0,3,3252,15828,0,1110
093600,33626K,5150,2,195,3.94,79.5,221590,176157,-45433,2191,2252,61,422455,5130,5150,5130,2988,10,9,3131,17456,498,2490
093700,33626K,5130,2,175,3.53,79.22,222864,176555,-46309,2197,2258,61,424127,5130,5130,5130,572,1,2,3173,17631,561,11
093700,33626K,5150,2,195,3.94,80.12,223378,178980,-44398,2216,2282,66,427066,5130,5150,5120,3511,20,26,2795,17638,1075,2436
093800,33626K,5140,2,185,3.73,80.55,223654,180145,-43509,2293,2374,81,428507,5150,5150,5130,1330,30,37,2127,20683,229,1101
093800,33626K,5180,2,225,4.54,80.6,223759,180359,-43400,2367,2478,111,428826,5150,5180,5130,1649,104,141,2833,14832,334,1315
093900,33626K,5180,2,225,4.54,80.46,224450,180589,-43861,2446,2575,129,429747,5180,5180,5160,179,32,41,3735,14768,32,147
093900,33626K,5170,2,215,4.34,80.55,224526,180858,-43668,2522,2669,147,430092,5180,5180,5160,524,108,135,4164,17636,108,416
094000,33626K,5190,2,235,4.74,80.25,225983,181352,-44631,2602,2773,171,432043,5200,5200,5190,91,36,44,3886,22501,37,54
094000,33626K,5200,2,245,4.94,79.89,227673,181892,-45781,2681,2873,192,434273,5200,5200,5190,2321,115,144,4026,19037,1727,594
094100,33626K,5180,2,225,4.54,77.62,234389,181932,-52457,2728,2909,181,441029,5180,5180,5180,4914,7,0,3809,13204,4914,0
094100,33626K,5150,2,195,3.94,77.38,235344,182111,-53233,2737,2910,173,442163,5180,5180,5150,6048,16,1,4000,19418,5869,179
094200,33626K,5150,2,195,3.94,77.36,235416,182111,-53305,2740,2910,170,442235,5160,5160,5150,72,3,0,4066,18758,72,0
094200,33626K,5160,2,205,4.14,77.31,235828,182315,-53513,2744,2914,170,442851,5160,5180,5150,688,7,4,4324,19842,484,204
094300,33626K,5160,2,205,4.14,77.36,235849,182457,-53392,2746,2922,176,443014,5150,5160,5150,61,1,2,4148,19876,1,60
094300,33626K,5180,2,225,4.54,77.33,236225,182681,-53544,2747,2926,179,443614,5150,5180,5150,661,2,6,4244,14075,377,284
094400,33626K,5180,2,225,4.54,77.48,236225,183033,-53192,2747,2931,184,443966,5180,5180,5180,194,0,1,4089,12576,0,194
094400,33626K,5190,2,235,4.74,77.31,236925,183168,-53757,2748,2936,188,444801,5180,5190,5180,1029,1,6,3700,11677,700,329
094500,33626K,5190,2,235,4.74,77.35,236925,183269,-53656,2748,2938,190,444902,5190,5190,5190,1,0,1,3641,11882,0,1
094500,33626K,5190,2,235,4.74,77.37,236925,183300,-53625,2748,2942,194,444933,5190,5190,5190,32,0,5,3729,12187,0,32
094600,33626K,5160,2,205,4.14,76.94,238237,183306,-54931,2753,2944,191,446251,5180,5180,5160,1312,5,0,3905,13474,1312,0
094600,33626K,5170,2,215,4.34,76.91,238347,183306,-55041,2754,2944,190,446361,5180,5180,5160,1422,6,0,3447,12409,1422,0
094700,33626K,5170,2,215,4.34,76.35,240524,183641,-56883,2762,2947,185,448873,5170,5170,5150,1822,5,3,5541,19066,1487,335
094700,33626K,5160,2,205,4.14,76.32,240625,183645,-56980,2765,2949,184,448978,5170,5170,5150,1927,8,5,6139,19591,1588,339
094800,33626K,5160,2,205,4.14,76.69,240625,184538,-56087,2765,2958,193,449871,5160,5160,5160,890,0,6,5768,21202,0,890
094800,33626K,5170,2,215,4.34,76.7,240625,184549,-56076,2765,2960,195,449882,5160,5170,5160,901,0,8,5590,19013,0,901
094900,33626K,5180,2,225,4.54,76.83,241595,185620,-55975,2768,2963,195,451923,5170,5180,5160,941,2,1,4754,17515,940,1
094900,33626K,5160,2,205,4.14,76.8,241695,185620,-56075,2771,2963,192,452023,5170,5180,5160,1041,5,1,4753,17452,1040,1
095000,33626K,5180,2,225,4.54,76.63,242254,185640,-56614,2773,2965,192,452602,5160,5180,5160,381,1,2,4846,18927,361,20
095000,33626K,5180,2,225,4.54,76.66,242254,185703,-56551,2773,2969,196,452665,5160,5180,5160,444,1,6,5002,18675,361,83
095100,33626K,5180,2,225,4.54,76.8,242254,186048,-56206,2773,2972,199,453010,5180,5180,5180,345,0,3,4903,19689,0,345
095100,33626K,5210,2,255,5.15,77.98,242545,189133,-53412,2774,2980,206,456386,5180,5210,5180,3721,1,11,13705,20419,291,3430
095200,33626K,5190,2,235,4.74,77.99,242664,189265,-53399,2781,3001,220,456637,5210,5210,5190,251,7,21,4228,17417,119,132
095200,33626K,5210,2,255,5.15,78.2,242692,189784,-52908,2805,3097,292,457184,5210,5210,5190,798,31,117,15049,17259,147,651
095300,33626K,5220,2,265,5.35,78.42,242721,190332,-52389,2832,3182,350,457761,5210,5220,5200,543,25,77,16297,16453,27,516
095300,33626K,5220,2,265,5.35,78.55,242772,190689,-52083,2860,3255,395,458169,5210,5220,5200,951,53,150,16334,18955,78,873
095400,33626K,5200,2,245,4.94,78.12,244386,190904,-53482,2886,3314,428,459998,5220,5220,5190,1827,25,58,5544,19235,1613,214
095500,33626K,5190,2,235,4.74,78.03,244708,190940,-53768,2899,3342,443,460356,5190,5190,5190,0,0,0,6918,18983,0,0
095500,33626K,5190,2,235,4.74,78.03,244708,190940,-53768,2899,3342,443,460356,5190,5190,5190,0,0,0,6918,18983,0,0
095600,33626K,5150,2,195,3.94,76.54,249457,190944,-58513,2908,3346,438,465109,5150,5150,5150,0,0,0,6885,20346,0,0
095600,33626K,5150,2,195,3.94,76.5,249757,191057,-58700,2909,3358,449,465522,5150,5150,5140,413,1,12,6537,21038,300,113
095700,33626K,5170,2,215,4.34,76.52,249757,191116,-58641,2909,3363,454,465581,5170,5170,5170,0,0,0,7209,19962,0,0
095700,33626K,5160,2,205,4.14,75.8,252157,191136,-61021,2911,3365,454,468001,5170,5170,5160,2420,2,2,7188,17680,2400,20
095800,33626K,5160,2,205,4.14,75.62,252762,191136,-61626,2915,3365,450,468606,5160,5160,5160,365,1,0,7263,16184,365,0
095800,33626K,5160,2,205,4.14,75.47,253262,191137,-62125,2917,3366,449,469107,5160,5160,5150,866,3,1,7411,20998,865,1
095900,33626K,5150,2,195,3.94,75.31,253937,191237,-62700,2919,3367,448,469882,5150,5150,5150,0,0,0,7677,20443,0,0
095900,33626K,5160,2,205,4.14,75.23,254341,191336,-63005,2921,3368,447,470385,5160,5160,5160,503,2,1,7430,18339,404,99
100000,33626K,5160,2,205,4.14,75.22,254361,191336,-63025,2922,3368,446,470405,5160,5160,5160,0,0,0,6930,18580,0,0
100000,33626K,5180,2,225,4.54,75.37,254361,191703,-62658,2922,3369,447,470772,5180,5180,5180,367,0,1,6954,16068,0,367
100100,33626K,5170,2,215,4.34,75.11,255243,191703,-63540,2926,3369,443,471654,5170,5170,5170,1,1,0,6808,15793,1,0
100100,33626K,5170,2,215,4.34,75.11,255243,191703,-63540,2926,3369,443,471654,5170,5170,5170,1,1,0,6808,15793,1,0
100200,33626K,5160,2,205,4.14,74.88,256026,191703,-64323,2930,3369,439,472437,5170,5170,5160,367,2,0,12319,15528,367,0
100200,33626K,5160,2,205,4.14,74.88,256126,191779,-64347,2932,3370,438,472613,5170,5170,5160,543,4,1,12419,15225,467,76
100300,33626K,5150,2,195,3.94,74.68,256807,191779,-65028,2935,3370,435,473294,5160,5160,5150,474,2,0,12848,18348,474,0
100300,33626K,5150,2,195,3.94,74.61,257044,191779,-65265,2936,3370,434,473531,5160,5160,5150,711,3,0,12992,22732,711,0
100400,33626K,5160,2,205,4.14,74.61,257045,191782,-65263,2937,3373,436,473535,5160,5160,5160,0,0,0,13011,17246,0,0
100400,33626K,5150,2,195,3.94,74.32,258037,191782,-66255,2940,3373,433,474527,5160,5160,5150,992,3,0,14059,21313,992,0
100500,33626K,5140,2,185,3.73,73.85,259696,191782,-67914,2943,3373,430,476186,5150,5150,5140,1658,2,0,14061,21028,1658,0
100500,33626K,5140,2,185,3.73,73.38,261342,191782,-69560,2944,3373,429,477832,5150,5150,5140,3304,3,0,14083,27006,3304,0
100600,33626K,5140,2,185,3.73,73.38,261343,191782,-69561,2945,3373,428,477833,5140,5140,5140,0,0,0,14093,25079,0,0
100600,33626K,5140,2,185,3.73,73.29,261661,191782,-69879,2951,3373,422,478151,5140,5140,5140,318,6,0,14315,25149,318,0
100700,33626K,5130,2,175,3.53,72.74,263671,191782,-71889,2954,3373,419,480161,5130,5130,5130,1667,1,0,14638,24791,1667,0
100700,33626K,5130,2,175,3.53,72.57,264276,191782,-72494,2956,3373,417,480766,5130,5130,5130,2272,3,0,14315,22504,2272,0
100800,33626K,5130,2,175,3.53,72.54,264397,191782,-72615,2957,3373,416,480887,5130,5130,5130,0,0,0,12993,21707,0,0
100800,33626K,5140,2,185,3.73,72.84,265003,193040,-71963,2961,3378,417,482751,5140,5140,5130,1864,4,5,13918,21128,606,1258
100900,33626K,5140,2,185,3.73,73.12,265003,193770,-71233,2961,3384,423,483481,5140,5140,5140,690,0,3,12595,23132,0,690
100900,33626K,5140,2,185,3.73,73.15,265003,193839,-71164,2961,3387,426,483550,5140,5140,5140,759,0,6,12523,23132,0,759
101000,33626K,5140,2,185,3.73,73.13,265075,193839,-71236,2963,3387,424,483622,5140,5140,5140,70,1,0,12941,23594,70,0
101000,33626K,5150,2,195,3.94,73.35,265075,194427,-70648,2963,3390,427,484210,5140,5150,5140,658,1,3,12720,23568,70,588
101100,33626K,5150,2,195,3.94,73.35,265075,194442,-70633,2963,3395,432,484225,5150,5150,5150,15,0,5,12479,25788,0,15
101100,33626K,5150,2,195,3.94,73.31,265225,194447,-70778,2965,3396,431,484380,5150,5150,5140,170,2,6,12334,27642,150,20
101200,33626K,5150,2,195,3.94,73.31,265225,194447,-70778,2965,3396,431,484380,5150,5150,5150,0,0,0,12334,27642,0,0
101200,33626K,5160,2,205,4.14,73.39,265225,194652,-70573,2965,3398,433,484585,5150,5160,5150,205,0,2,13479,21468,0,205
