090100,123690,8010,3,0,0.0,0.0,0,0,0,0,0,0,0,8010,8010,8010,0,0,0,0,0,0,0
090100,123690,8010,3,0,0.0,0.0,0,0,0,0,0,0,0,8010,8010,8010,0,0,0,0,0,0,0
090100,123690,8010,3,0,0.0,0.0,0,0,0,0,0,0,0,8010,8010,8010,0,0,0,0,0,0,0
090100,123690,8010,3,0,0.0,0.0,0,0,0,0,0,0,0,8010,8010,8010,0,0,0,0,0,0,0
090200,123690,8010,3,0,0.0,0.0,0,0,0,0,0,0,0,8010,8010,8010,0,0,0,0,0,0,0
090200,123690,8010,3,0,0.0,0.0,0,0,0,0,0,0,0,8010,8010,8010,0,0,0,0,0,0,0
090300,123690,8010,3,0,0.0,0.0,0,0,0,0,0,0,0,8010,8010,8010,0,0,0,0,0,0,0
090300,123690,9380,2,1370,17.1,111.8,14497,16207,1710,69,62,-7,162665,9350,9400,9330,162665,69,62,36753,29907,14497,16207
090400,123690,9590,2,1580,19.73,148.14,56234,83304,27070,238,391,153,271595,9410,9590,9400,55875,87,211,15785,8495,16242,39633
090400,123690,9890,2,1880,23.47,193.32,97739,188949,91210,571,963,392,418828,9410,10000,9400,203108,420,783,44675,11977,57747,145278
090500,123690,9780,2,1770,22.1,165.33,137919,228015,90096,885,1236,351,498260,9930,9950,9770,35972,184,102,8947,3561,24392,11445
090500,123690,9610,2,1600,19.98,134.3,184254,247452,63198,1125,1436,311,564096,9930,9950,9510,101808,424,302,17193,22965,70727,30882
090600,123690,9660,2,1650,20.6,119.65,223264,267145,43881,1256,1588,332,622804,9620,9670,9610,21009,67,86,16405,14402,11557,9451
090600,123690,9610,2,1600,19.98,112.89,248693,280748,32055,1392,1678,286,662049,9620,9670,9560,60254,203,176,37013,28418,36986,23054
090700,123690,9420,2,1410,17.6,98.62,293026,288971,-4055,1571,1789,218,714637,9500,9530,9400,20414,103,75,20955,11461,14329,6053
090700,123690,9630,2,1620,20.22,112.84,304116,343159,39043,1662,1960,298,781804,9500,9630,9400,87581,194,246,24587,16723,25419,60241
090800,123690,9700,2,1690,21.1,120.78,323846,391147,67301,1737,2178,441,849628,9660,9710,9650,37035,46,126,36664,24904,8266,28663
090800,123690,9810,2,1800,22.47,125.05,349684,437294,87610,1872,2437,565,922030,9660,9860,9650,109437,181,385,40825,23893,34104,74810
090900,123690,9740,2,1730,21.6,113.14,404584,457765,53181,2062,2577,515,997602,9810,9830,9740,45832,114,60,43858,10545,39825,5973
090900,123690,9600,2,1590,19.85,107.36,433276,465163,31887,2213,2660,447,1033916,9810,9830,9570,82146,265,143,20126,9454,68517,13371
091000,123690,9720,2,1710,21.35,110.69,440705,487823,47118,2268,2791,523,1064042,9660,9770,9630,20799,38,88,50613,18165,6174,14609
