090200,006490,2920,5,20,-0.68,196.92,4583,9025,4442,13,16,3,19900,2915,2925,2900,10027,10,8,10159,24651,1940,7233
090300,006490,2930,5,10,-0.34,307.86,4583,14109,9526,13,21,8,25284,2930,2930,2930,497,0,1,8446,33415,0,397
090300,006490,2935,5,5,-0.17,385.69,4583,17676,13093,13,28,15,28851,2930,2940,2930,4064,0,8,7965,26133,0,3964
090400,006490,2930,5,10,-0.34,323.17,5801,18747,12946,16,32,16,31140,2930,2930,2930,1000,1,3,9907,48123,237,763
090400,006490,2930,5,10,-0.34,332.09,5883,19537,13654,18,35,17,32012,2930,2930,2925,1872,3,6,12138,43616,319,1553
090500,006490,2930,5,10,-0.34,290.77,7768,22587,14819,23,38,15,36947,2925,2930,2920,1265,2,1,6507,55437,1220,45
090500,006490,2945,2,5,0.17,366.07,7772,28451,20679,25,47,22,42815,2925,2950,2920,7133,4,10,11424,45969,1224,5909
090600,006490,2935,5,5,-0.17,335.62,8827,29625,20798,30,54,24,45044,2945,2950,2935,1409,4,5,15726,45722,755,654
090600,006490,2945,2,5,0.17,332.99,8996,29956,20960,32,66,34,45544,2945,2950,2935,1909,6,17,16573,41561,924,985
090700,006490,2940,3,0,0.0,293.81,10198,29963,19765,37,68,31,46753,2940,2940,2940,4,0,1,13803,46194,0,4
090700,006490,2940,3,0,0.0,300.09,10266,30807,20541,38,73,35,47665,2940,2940,2935,916,1,6,13995,56684,68,848
090800,006490,2940,3,0,0.0,295.4,10446,30857,20411,39,74,35,47895,2940,2940,2940,0,0,0,15699,53594,0,0
090800,006490,2940,3,0,0.0,294.06,10548,31017,20469,41,76,35,48157,2945,2945,2940,262,2,2,14870,57489,102,160
090900,006490,2940,3,0,0.0,246.19,12599,31017,18418,44,76,32,50208,2940,2940,2940,2000,2,0,15412,57186,2000,0
090900,006490,2945,2,5,0.17,255.78,17358,44399,27041,46,79,33,68349,2940,2945,2940,20141,4,3,12053,52452,6759,13382
091000,006490,2960,2,20,0.68,247.93,18872,46790,27918,49,90,41,72264,2950,2960,2940,3365,3,9,20903,61223,1514,1841
091000,006490,2955,2,15,0.51,242.99,19345,47006,27661,52,93,41,72953,2950,2960,2940,4054,6,12,25756,64629,1987,2057
091100,006490,2960,2,20,0.68,243.79,19345,47161,27816,52,102,50,73108,2960,2960,2960,112,0,7,26137,48148,0,112
091200,006490,2950,2,10,0.34,217.26,21707,47161,25454,58,102,44,75470,2950,2950,2950,0,0,0,31092,66867,0,0
091200,006490,2940,3,0,0.0,207.99,22675,47161,24486,62,102,40,76438,2950,2950,2940,968,4,0,23672,72363,968,0
091300,006490,2940,3,0,0.0,133.73,35265,47161,11896,66,102,36,89028,2940,2940,2940,1300,2,0,24720,64378,1300,0
091300,006490,2940,3,0,0.0,130.66,36094,47161,11067,67,102,35,89857,2940,2940,2940,2129,3,0,18613,62248,2129,0
091400,006490,2950,2,10,0.34,138.09,36885,50933,14048,70,106,36,94420,2950,2950,2950,3,0,1,23281,74112,0,3
091400,006490,2950,2,10,0.34,138.36,36885,51033,14148,70,108,38,94520,2950,2950,2950,103,0,3,23378,74114,0,103
091500,006490,2945,2,5,0.17,143.75,37078,53300,16222,72,109,37,96980,2945,2945,2945,10,1,0,49642,73932,10,0
091500,006490,2960,2,20,0.68,161.8,37325,60390,23065,73,115,42,104317,2945,2960,2945,7347,2,6,44475,73892,257,7090
091600,006490,2960,2,20,0.68,163.67,37325,61091,23766,73,119,46,105018,2960,2960,2960,101,0,2,35684,60562,0,101
091600,006490,2955,2,15,0.51,167.79,37375,62711,25336,74,125,51,106688,2960,2960,2955,1771,1,8,36730,62381,50,1721
091700,006490,2960,2,20,0.68,168.16,38375,64530,26155,75,130,55,109507,2960,2960,2960,819,0,4,36059,64290,0,819
091700,006490,2960,2,20,0.68,167.0,38675,64586,25911,77,131,54,109863,2960,2960,2960,1175,2,5,39385,64892,300,875
091800,006490,2975,2,35,1.19,179.25,39745,71244,31499,84,139,55,117591,2970,2975,2970,1023,1,3,36488,62599,50,973
091800,006490,2985,2,45,1.53,183.05,40010,73237,33227,88,152,64,119849,2970,2985,2970,3281,5,16,44950,59507,315,2966
091900,006490,2970,2,30,1.02,151.11,48776,73703,24927,99,169,70,129081,2985,2985,2970,8816,10,3,46483,52721,8676,140
091900,006490,2960,2,20,0.68,145.84,50791,74076,23285,109,175,66,131469,2985,2985,2960,11204,20,9,41580,60559,10691,513
092000,006490,2970,2,30,1.02,149.88,50930,76336,25406,113,183,70,133868,2965,2970,2965,2136,3,5,50641,66533,134,2002
092000,006490,2980,2,40,1.36,171.26,51514,88222,36708,120,189,69,146338,2965,2980,2965,14606,10,11,47925,43362,718,13888
092100,006490,2980,2,40,1.36,172.32,52843,91059,38216,125,200,75,150504,2980,2985,2980,3107,4,8,40542,54997,936,2171
092100,006490,2990,2,50,1.7,182.99,53167,97290,44123,130,212,82,157059,2980,2990,2980,9662,9,20,62063,42904,1260,8402
092200,006490,2990,2,50,1.7,191.92,55496,106508,51012,141,233,92,168606,2995,2995,2990,5895,9,15,59077,43422,2298,3597
092200,006490,3000,2,60,2.04,244.35,56086,137048,80962,154,255,101,199736,2995,3000,2990,37025,22,37,31156,34872,2888,34137
092300,006490,3005,2,65,2.21,236.15,59005,139338,80333,173,262,89,204945,3000,3005,3000,4978,15,7,49980,28155,2688,2290
092300,006490,3000,2,60,2.04,215.95,66070,142680,76610,182,271,89,215372,3000,3010,2995,15405,24,16,54857,29619,9753,5632
092400,006490,2990,2,50,1.7,183.47,77910,142943,65033,191,279,88,227475,2990,2995,2985,534,2,5,42272,32834,372,162
092400,006490,2995,2,55,1.87,171.17,84695,144976,60281,195,286,91,236293,2990,2995,2980,9352,6,12,43010,43874,7157,2195
092500,006490,2995,2,55,1.87,164.56,88613,145825,57212,203,301,98,241060,2990,2995,2985,4467,6,15,56670,51318,3618,849
092500,006490,2990,2,50,1.7,152.31,95813,145928,50115,214,306,92,248363,2990,2995,2985,11770,17,20,72042,49265,10818,952
092600,006490,2985,2,45,1.53,136.88,106616,145931,39315,221,309,88,259169,2985,2985,2980,10806,7,3,83321,59465,10803,3
092600,006490,2975,2,35,1.19,112.9,129258,145938,16680,226,314,88,281818,2985,2985,2975,33455,12,8,43566,50492,33445,10
092700,006490,2960,2,20,0.68,101.59,143696,145985,2289,234,316,82,296303,2970,2970,2960,14475,8,1,44262,38936,14438,37
092700,006490,2965,2,25,0.85,101.63,144447,146802,2355,239,320,81,297901,2970,2970,2955,16073,13,5,48300,38800,15189,854
092800,006490,2965,2,25,0.85,101.4,144821,146843,2022,246,321,75,298316,2965,2970,2965,415,7,1,54165,39633,374,41
092900,006490,2955,2,15,0.51,99.23,147982,146843,-1139,257,321,64,301477,2955,2955,2955,0,0,0,36996,44756,0,0
092900,006490,2955,2,15,0.51,97.76,150625,147257,-3368,266,323,57,304534,2955,2960,2950,3057,9,2,25279,47546,2643,414
093000,006490,2960,2,20,0.68,102.36,151070,154630,3560,271,327,56,312352,2960,2960,2960,0,0,0,44182,41541,0,0
093000,006490,2955,2,15,0.51,101.36,152558,154630,2072,276,327,51,313840,2955,2955,2955,1488,5,0,37203,47746,1488,0
093100,006490,2950,2,10,0.34,101.66,153090,155630,2540,278,328,50,315372,2955,2955,2950,1002,1,1,27563,52178,2,1000
093100,006490,2945,2,5,0.17,98.77,157567,155630,-1937,290,328,38,319849,2955,2955,2945,5479,13,1,25323,67822,4479,1000
093200,006490,2945,2,5,0.17,98.38,158193,155630,-2563,294,328,34,320475,2945,2945,2945,0,0,0,30878,71706,0,0
093200,006490,2945,2,5,0.17,96.09,161968,155630,-6338,300,328,28,324250,2945,2945,2945,3775,6,0,31000,68538,3775,0
093300,006490,2940,3,0,0.0,86.96,179099,155739,-23360,306,332,26,341490,2940,2940,2940,16824,3,0,26110,50879,16824,0
093300,006490,2940,3,0,0.0,88.19,179371,158179,-21192,309,337,28,344202,2940,2940,2935,19536,6,5,22700,56884,17096,2440
093400,006490,2940,3,0,0.0,90.57,180371,163353,-17018,311,345,34,350376,2940,2940,2940,0,0,0,30970,64762,0,0
093400,006490,2950,2,10,0.34,90.57,180371,163364,-17007,311,346,35,350387,2950,2950,2950,11,0,1,26699,70275,0,11
093500,006490,2950,2,10,0.34,90.47,180582,163374,-17208,312,347,35,350608,2950,2950,2950,0,0,0,26952,73207,0,0
093500,006490,2945,2,5,0.17,90.35,180815,163374,-17441,315,347,32,350841,2945,2945,2945,233,3,0,31067,74753,233,0
093600,006490,2950,2,10,0.34,91.82,180815,166019,-14796,315,356,41,353486,2950,2950,2950,2645,0,9,27552,75682,0,2645
093600,006490,2950,2,10,0.34,92.4,180815,167075,-13740,315,358,43,354542,2950,2950,2950,3701,0,11,28606,77692,0,3701
093700,006490,2950,2,10,0.34,90.32,186096,168077,-18019,319,360,41,360825,2945,2950,2945,1602,2,2,30399,75896,600,1002
093700,006490,2945,2,5,0.17,90.16,186426,168077,-18349,321,360,39,361155,2945,2950,2945,1932,4,2,31140,74850,930,1002
093800,006490,2945,2,5,0.17,89.14,188562,168077,-20485,325,360,35,363291,2945,2945,2945,0,0,0,35710,74658,0,0
093800,006490,2945,2,5,0.17,88.41,190119,168086,-22033,328,362,34,364857,2945,2945,2940,1566,3,2,36339,72129,1557,9
093900,006490,2940,3,0,0.0,85.53,197548,168961,-28587,333,367,34,373161,2940,2940,2940,4609,3,1,30268,73157,4579,30
093900,006490,2945,2,5,0.17,85.09,198868,169211,-29657,336,370,34,374731,2940,2945,2940,6179,6,4,30577,69486,5899,280
094000,006490,2945,2,5,0.17,85.36,198868,169761,-29107,336,372,36,375281,2945,2945,2945,550,0,2,30728,71412,0,550
094000,006490,2945,2,5,0.17,85.36,198868,169761,-29107,336,372,36,375281,2945,2945,2945,550,0,2,30728,71412,0,550
094100,006490,2945,2,5,0.17,85.36,198868,169762,-29106,336,373,37,375282,2945,2945,2945,0,0,0,32683,72220,0,0
094100,006490,2945,2,5,0.17,85.6,198868,170235,-28633,336,376,40,375755,2945,2945,2945,473,0,3,35792,72685,0,473
094200,006490,2940,3,0,0.0,85.14,199946,170235,-29711,338,376,38,376833,2940,2940,2940,738,1,0,36061,73020,738,0
094200,006490,2940,3,0,0.0,85.04,200173,170235,-29938,340,376,36,377060,2940,2940,2940,965,3,0,35603,74119,965,0
094300,006490,2945,2,5,0.17,85.03,201144,171031,-30113,342,378,36,378827,2940,2945,2940,1767,2,2,41829,77236,971,796
094300,006490,2945,2,5,0.17,85.03,202102,171856,-30246,344,382,38,380610,2940,2945,2940,3550,4,6,47129,76553,1929,1621
094400,006490,2935,5,5,-0.17,74.09,232102,171972,-60130,347,385,38,410726,2940,2940,2930,30010,3,1,37079,53872,30000,10
094400,006490,2935,5,5,-0.17,74.12,232102,172042,-60060,347,388,41,410796,2940,2940,2930,30080,3,4,38033,55062,30000,80
094500,006490,2930,5,10,-0.34,74.03,232409,172042,-60367,349,388,39,411103,2935,2935,2930,307,2,0,43972,60368,307,0
094500,006490,2930,5,10,-0.34,73.46,234241,172062,-62179,354,389,35,412955,2935,2935,2930,2159,7,1,39829,58925,2139,20
094600,006490,2930,5,10,-0.34,70.14,246235,172707,-73528,360,392,32,425594,2930,2930,2920,12639,6,3,27577,57320,11994,645
094600,006490,2915,5,25,-0.85,69.5,249876,173664,-76212,366,393,27,430192,2930,2930,2915,17237,12,4,23214,58323,15635,1602
094700,006490,2915,5,25,-0.85,68.18,254702,173667,-81035,370,395,25,435021,2915,2915,2910,4829,4,2,18456,55649,4826,3
094800,006490,2905,5,35,-1.19,67.86,262961,178433,-84528,377,400,23,448046,2905,2905,2905,0,0,0,10797,50699,0,0
094800,006490,2905,5,35,-1.19,67.37,265311,178747,-86564,380,403,23,450710,2910,2910,2905,2664,3,3,17866,52735,2350,314
094900,006490,2905,5,35,-1.19,68.09,268455,182804,-85651,385,414,29,457911,2905,2905,2905,980,2,0,15705,51099,980,0
094900,006490,2910,5,30,-1.02,68.17,268562,183084,-85478,387,417,30,458298,2905,2910,2905,1367,4,3,15853,50973,1087,280
095000,006490,2905,5,35,-1.19,67.92,269823,183269,-86554,390,421,31,459744,2905,2905,2905,35,0,2,15773,52224,0,35
095000,006490,2905,5,35,-1.19,67.12,275231,184735,-90496,401,427,26,466618,2905,2905,2900,6909,11,8,15189,46817,5408,1501
095100,006490,2910,5,30,-1.02,66.96,275928,184752,-91176,402,429,27,467332,2910,2910,2910,17,0,2,14583,48300,0,17
095100,006490,2910,5,30,-1.02,64.81,285087,184762,-100325,405,432,27,476501,2910,2910,2900,9186,3,5,14264,41950,9159,27
095200,006490,2905,5,35,-1.19,63.8,290005,185009,-104996,410,435,25,481666,2910,2910,2900,4163,3,2,14461,41718,3917,246
095200,006490,2905,5,35,-1.19,63.8,290005,185010,-104995,410,436,26,481667,2910,2910,2900,4164,3,3,9279,41465,3917,247
095300,006490,2910,5,30,-1.02,63.06,293439,185039,-108400,417,437,20,485130,2900,2910,2900,2204,2,1,14491,40589,2175,29
095300,006490,2905,5,35,-1.19,63.16,293509,185368,-108141,419,440,21,485529,2900,2910,2900,2603,4,4,11365,41573,2245,358
095400,006490,2905,5,35,-1.19,63.35,293643,186029,-107614,422,445,23,486324,2900,2905,2900,495,3,4,15668,47712,134,361
095400,006490,2905,5,35,-1.19,63.38,293804,186224,-107580,424,448,24,486680,2900,2905,2900,851,5,7,16778,49223,295,556
095500,006490,2905,5,35,-1.19,63.38,293820,186224,-107596,426,448,22,486696,2905,2905,2905,16,2,0,16778,49247,16,0
095600,006490,2905,5,35,-1.19,63.24,294472,186224,-108248,429,448,19,487348,2905,2905,2905,0,0,0,16478,51878,0,0
095600,006490,2905,5,35,-1.19,63.38,294522,186663,-107859,430,452,22,487837,2905,2905,2900,489,1,4,11211,52436,50,439
095700,006490,2905,5,35,-1.19,63.08,296209,186863,-109346,435,453,18,489724,2905,2905,2905,0,0,0,16674,52006,0,0
095700,006490,2900,5,40,-1.36,62.62,298408,186863,-111545,439,453,14,491923,2905,2905,2900,2199,4,0,11389,51579,2199,0
095800,006490,2905,5,35,-1.19,61.12,306408,187285,-119123,440,456,16,502345,2905,2905,2905,0,0,0,11934,44185,0,0
095800,006490,2900,5,40,-1.36,60.6,309702,187685,-122017,443,458,15,506039,2900,2900,2900,3694,3,2,11722,43818,3294,400
095900,006490,2890,5,50,-1.7,57.03,330432,188437,-141995,455,465,10,527521,2890,2895,2890,15327,4,1,20371,41902,15047,280
095900,006490,2885,5,55,-1.87,56.32,334582,188437,-146145,463,465,2,531671,2890,2895,2885,19477,12,1,21302,45726,19197,280
100000,006490,2885,5,55,-1.87,56.5,335259,189418,-145841,465,471,6,533329,2885,2885,2885,7,0,1,21612,45934,0,7
100000,006490,2880,5,60,-2.04,56.54,338114,191158,-146956,473,478,5,537924,2885,2885,2880,4602,8,8,20879,38753,2855,1747
100100,006490,2880,5,60,-2.04,55.69,343261,191164,-152097,479,480,1,543077,2880,2880,2880,2222,2,0,21582,36139,2222,0
100100,006490,2875,5,65,-2.21,55.4,345234,191274,-153960,489,481,-8,545160,2880,2880,2875,4305,12,1,21754,38551,4195,110
100200,006490,2875,5,65,-2.21,55.2,346613,191318,-155295,498,482,-16,546583,2875,2875,2875,21,2,0,22754,38436,21,0
100200,006490,2870,5,70,-2.38,54.68,350110,191441,-158669,503,486,-17,550203,2875,2875,2870,3641,7,4,28690,52104,3518,123
100300,006490,2865,5,75,-2.55,54.32,357207,194045,-163162,520,494,-26,559904,2865,2865,2860,8996,14,7,28439,47221,6394,2602
100300,006490,2865,5,75,-2.55,54.45,358914,195434,-163480,531,498,-33,563000,2865,2870,2860,12092,25,11,27751,50965,8101,3991
100400,006490,2870,5,70,-2.38,54.55,364686,198939,-165747,540,511,-29,572277,2865,2870,2855,3788,4,12,27947,57425,1203,2585
100400,006490,2880,5,60,-2.04,56.34,364686,205447,-159239,540,516,-24,578785,2865,2880,2855,10296,4,17,21877,56194,1203,9093
