090100,28513K,37150,3,0,0.0,0.0,0,0,0,0,0,0,0,37150,37150,37150,0,0,0,0,0,0,0
090100,28513K,37150,3,0,0.0,0.0,0,0,0,0,0,0,0,37150,37150,37150,0,0,0,0,0,0,0
090100,28513K,37150,3,0,0.0,0.0,0,0,0,0,0,0,0,37150,37150,37150,0,0,0,0,0,0,0
090100,28513K,37150,3,0,0.0,0.0,0,0,0,0,0,0,0,37150,37150,37150,0,0,0,0,0,0,0
090200,28513K,37150,3,0,0.0,0.0,0,0,0,0,0,0,0,37150,37150,37150,0,0,0,0,0,0,0
090200,28513K,37150,3,0,0.0,0.0,0,0,0,0,0,0,0,37150,37150,37150,0,0,0,0,0,0,0
090300,28513K,37150,3,0,0.0,0.0,0,0,0,0,0,0,0,37150,37150,37150,0,0,0,0,0,0,0
090300,28513K,43900,2,6750,18.17,66.05,20354,13444,-6910,194,313,119,94413,44250,44800,43900,94413,194,313,7313,8724,20354,13444
090400,28513K,45000,2,7850,21.13,111.08,32154,35717,3563,401,656,255,128764,44900,45300,44700,16114,94,169,5709,2110,6550,9307
090400,28513K,45500,2,8350,22.48,137.28,41432,56879,15447,566,962,396,159289,44900,45750,44650,46639,259,475,5150,4269,15828,30469
090500,28513K,44900,2,7750,20.86,117.88,54954,64781,9827,766,1206,440,180740,44600,45000,44350,7288,67,93,6191,5979,3843,3435
090500,28513K,45600,2,8450,22.75,130.06,60662,78898,18236,857,1375,518,200589,44600,45750,44350,27137,158,262,5475,4261,9551,17552
090600,28513K,44550,2,7400,19.92,107.68,78534,84569,6035,1049,1520,471,224202,45100,45350,44500,12268,115,49,2961,6131,10142,2126
090600,28513K,44550,2,7400,19.92,100.83,88159,88893,734,1173,1632,459,238173,45100,45350,44300,26239,239,161,1803,4626,19767,6450
090700,28513K,44900,2,7750,20.86,104.56,89781,93872,4091,1227,1717,490,244866,44700,45200,44650,4450,24,50,5063,4557,903,3467
090700,28513K,45500,2,8350,22.48,113.41,92413,104804,12391,1273,1837,564,258437,44700,45500,44650,18021,70,170,7132,5491,3535,14399
090800,28513K,45650,2,8500,22.88,120.88,95559,115508,19949,1352,1986,634,272327,45200,45850,45150,10073,36,85,4929,4023,1292,8751
090800,28513K,45500,2,8350,22.48,119.78,100778,120710,19932,1433,2107,674,282749,45200,45850,45150,20495,117,206,6619,4330,6511,13953
090900,28513K,45450,2,8300,22.34,119.2,105607,125881,20274,1512,2205,693,292752,45600,45800,45350,6192,53,58,3870,7289,3562,2627
090900,28513K,45050,2,7900,21.27,111.94,114284,127927,13643,1612,2280,668,303492,45600,45800,45000,16932,153,133,2780,5501,12239,4673
091000,28513K,45000,2,7850,21.13,107.53,120980,130087,9107,1704,2332,628,312553,45050,45050,44850,4079,47,29,3482,5723,2620,1254
091000,28513K,44800,2,7650,20.59,105.95,124201,131586,7385,1772,2368,596,317278,45050,45050,44700,8804,115,65,4543,7174,5841,2753
091100,28513K,45000,2,7850,21.13,104.98,127363,133706,6343,1822,2440,618,322560,44850,45000,44700,3094,28,44,3755,5824,1320,1774
091100,28513K,44850,2,7700,20.73,106.04,128796,136570,7774,1853,2503,650,326865,44850,45000,44700,7399,59,107,2837,8254,2753,4638
091200,28513K,44900,2,7750,20.86,104.19,131651,137165,5514,1886,2541,655,330315,44950,44950,44850,3014,23,27,3418,7457,2494,520
091200,28513K,45000,2,7850,21.13,107.06,132730,142105,9375,1916,2628,712,336334,44950,45400,44850,9033,53,114,4256,6166,3573,5460
091300,28513K,45000,2,7850,21.13,107.43,133644,143580,9936,1943,2704,761,338726,44950,45200,44900,1383,15,53,3126,6852,595,785
091300,28513K,45200,2,8050,21.67,108.08,133946,144774,10828,1956,2803,847,340222,44950,45200,44900,2879,28,152,4604,5816,897,1979
091400,28513K,45200,2,8050,21.67,107.81,135664,146263,10599,1994,2872,878,343429,45300,45300,45050,1203,19,31,6152,5869,620,583
091400,28513K,45150,2,8000,21.53,107.99,137696,148694,10998,2023,2956,933,347892,45300,45300,45050,5666,48,115,6933,7054,2652,3014
091500,28513K,45050,2,7900,21.27,105.45,141337,149037,7700,2069,2982,913,351887,44900,45050,44850,1606,21,14,4670,7284,1282,313
091500,28513K,44700,2,7550,20.32,103.64,144896,150167,5271,2121,3007,886,356576,44900,45050,44700,6295,73,39,2076,5179,4841,1443
091600,28513K,44700,2,7550,20.32,103.15,146227,150834,4607,2173,3023,850,358574,44650,44800,44600,1216,30,10,3945,7548,859,357
091600,28513K,44700,2,7550,20.32,102.42,148981,152591,3610,2209,3057,848,363085,44650,44800,44600,5727,66,44,3996,6230,3613,2114
091700,28513K,44500,2,7350,19.78,100.43,152808,153464,656,2254,3077,823,367785,44700,44800,44500,4573,41,16,2068,3431,3782,791
091700,28513K,43000,2,5850,15.75,92.52,167601,155064,-12537,2467,3125,658,384333,44700,44800,42550,21121,254,64,2536,833,18575,2391
091800,28513K,42250,2,5100,13.73,88.28,177971,157109,-20862,2659,3213,554,397067,42650,42950,41300,10941,143,71,3347,7326,9097,1753
091800,28513K,42500,2,5350,14.4,89.36,182331,162925,-19406,2742,3329,587,407402,42650,42950,41300,21276,226,187,2386,5510,13457,7569
