2019-11-01 09:59:28.594669 | 삼성전자우 | 005935 | 41350 | 0.73 | 100075 | 0.01 | 15201 | 32500 | 0 | 0 | 15.19 | 32.48 
2019-11-01 09:59:38.627919 | 현대차 | 005380 | 121500 | -0.41 | 42882 | 0.02 | 6882 | 14177 | 0 | 173 | 16.05 | 33.06 
2019-11-01 09:59:48.654376 | 삼성바이오로직스 | 207940 | 393000 | -1.38 | 24594 | 0.04 | 3793 | 5474 | 0 | 40 | 15.42 | 22.26 
2019-11-01 09:59:58.680502 | 삼성바이오로직스 | 207940 | 393000 | -1.38 | 24594 | 0.04 | 3793 | 5474 | 0 | 40 | 15.42 | 22.26 
2019-11-01 10:00:08.704534 | SK하이닉스 | 000660 | 82400 | 0.49 | 474676 | 0.07 | 63020 | 83298 | 0 | 515 | 13.28 | 17.55 
2019-11-01 10:00:18.740501 | 삼성전자우 | 005935 | 41300 | 0.61 | 100190 | 0.01 | 15201 | 32500 | 0 | 0 | 15.17 | 32.44 
2019-11-01 10:00:28.783298 | 현대차 | 005380 | 122000 | 0.00 | 42972 | 0.02 | 6882 | 14258 | 0 | 81 | 16.02 | 33.18 
2019-11-01 10:00:38.815930 | 삼성바이오로직스 | 207940 | 393000 | -1.38 | 24761 | 0.04 | 3793 | 5474 | 0 | 40 | 15.32 | 22.11 
2019-11-01 10:00:48.851016 | 삼성바이오로직스 | 207940 | 393000 | -1.38 | 24761 | 0.04 | 3794 | 5553 | 1 | 79 | 15.32 | 22.43 
2019-11-01 10:00:58.876042 | SK하이닉스 | 000660 | 82400 | 0.49 | 475441 | 0.07 | 63020 | 83298 | 0 | 515 | 13.26 | 17.52 
2019-11-01 10:01:08.903216 | 삼성전자우 | 005935 | 41350 | 0.73 | 100353 | 0.01 | 15201 | 32500 | 0 | 0 | 15.15 | 32.39 
2019-11-01 10:01:18.931226 | 현대차 | 005380 | 121500 | -0.41 | 43122 | 0.02 | 6882 | 14303 | 0 | 45 | 15.96 | 33.17 
2019-11-01 10:01:28.956236 | 삼성바이오로직스 | 207940 | 393000 | -1.38 | 24783 | 0.04 | 3794 | 5553 | 1 | 79 | 15.31 | 22.41 
2019-11-01 10:01:38.987851 | 삼성바이오로직스 | 207940 | 393500 | -1.25 | 24786 | 0.04 | 3794 | 5553 | 1 | 79 | 15.31 | 22.40 
2019-11-01 10:01:49.013394 | SK하이닉스 | 000660 | 82400 | 0.49 | 475931 | 0.07 | 63020 | 84125 | 0 | 827 | 13.24 | 17.68 
2019-11-01 10:01:59.043365 | 삼성전자우 | 005935 | 41300 | 0.61 | 100468 | 0.01 | 15201 | 32500 | 0 | 0 | 15.13 | 32.35 
2019-11-01 10:02:09.067126 | 현대차 | 005380 | 121500 | -0.41 | 43498 | 0.02 | 6882 | 14303 | 0 | 45 | 15.82 | 32.88 
2019-11-01 10:02:19.091915 | 삼성바이오로직스 | 207940 | 393000 | -1.38 | 24798 | 0.04 | 3796 | 5554 | 2 | 1 | 15.31 | 22.40 
2019-11-01 10:02:29.126632 | 삼성바이오로직스 | 207940 | 393500 | -1.25 | 24811 | 0.04 | 3796 | 5554 | 2 | 1 | 15.30 | 22.39 
2019-11-01 10:02:39.149661 | SK하이닉스 | 000660 | 82400 | 0.49 | 476183 | 0.07 | 63089 | 84125 | 69 | 0 | 13.25 | 17.67 
2019-11-01 10:02:49.177662 | 삼성전자우 | 005935 | 41300 | 0.61 | 100775 | 0.01 | 15201 | 32500 | 0 | 0 | 15.08 | 32.25 
2019-11-01 10:02:59.204698 | 현대차 | 005380 | 122000 | 0.00 | 43562 | 0.02 | 6882 | 14675 | 0 | 372 | 15.80 | 33.69 
2019-11-01 10:03:09.227631 | 삼성바이오로직스 | 207940 | 393000 | -1.38 | 24967 | 0.04 | 3796 | 5554 | 0 | 0 | 15.20 | 22.25 
2019-11-01 10:03:19.252636 | 삼성바이오로직스 | 207940 | 393000 | -1.38 | 24967 | 0.04 | 3796 | 5554 | 0 | 0 | 15.20 | 22.25 
2019-11-01 10:03:29.280661 | SK하이닉스 | 000660 | 82400 | 0.49 | 476925 | 0.07 | 63089 | 84126 | 0 | 1 | 13.23 | 17.64 
2019-11-01 10:03:39.303730 | 삼성전자우 | 005935 | 41300 | 0.61 | 100931 | 0.01 | 15356 | 32500 | 202 | 0 | 15.21 | 32.20 
2019-11-01 10:03:49.337726 | 현대차 | 005380 | 121500 | -0.41 | 64140 | 0.03 | 7122 | 15710 | 240 | 1035 | 11.10 | 24.49 
2019-11-01 10:03:59.361731 | 삼성바이오로직스 | 207940 | 392500 | -1.51 | 25148 | 0.04 | 3896 | 5559 | 100 | 5 | 15.49 | 22.11 
