091800,205100,2855,2,50,1.78,59.89,172081,103055,-69026,326,224,-102,318370,2870,2870,2850,13302,24,19,10844,44550,9082,4220
091800,205100,2865,2,60,2.14,59.86,172584,103308,-69276,327,228,-99,319126,2870,2870,2850,14058,25,23,12864,41649,9585,4473
091800,205100,2865,2,60,2.14,60.18,172584,103855,-68729,327,229,-98,319673,2870,2870,2850,14605,25,24,16343,38497,9585,5020
092100,205100,2865,2,60,2.14,60.17,172594,103855,-68739,328,229,-99,319683,2865,2865,2865,0,0,0,21999,34210,0,0
092100,205100,2865,2,60,2.14,60.13,172716,103855,-68861,330,229,-101,319805,2865,2865,2865,122,2,0,22319,34133,122,0
092100,205100,2865,2,60,2.14,60.18,172716,103945,-68771,330,230,-100,319895,2865,2865,2865,212,2,1,11955,45470,122,90
092100,205100,2865,2,60,2.14,59.15,177323,104893,-72430,336,232,-104,325450,2865,2865,2850,5767,8,3,11214,45617,4729,1038
092100,205100,2865,2,60,2.14,58.74,178824,105043,-73781,339,233,-106,327101,2865,2865,2850,7418,11,4,10213,44116,6230,1188
092100,205100,2865,2,60,2.14,58.74,178824,105043,-73781,339,233,-106,327101,2865,2865,2850,7418,11,4,10213,44116,6230,1188
092400,205100,2865,2,60,2.14,58.74,178824,105043,-73781,339,233,-106,327101,2865,2865,2865,0,0,0,10084,40687,0,0
092400,205100,2850,2,45,1.6,58.15,180645,105043,-75602,341,233,-108,328922,2855,2855,2850,1821,2,0,11797,45141,1821,0
092400,205100,2850,2,45,1.6,53.78,195953,105393,-90560,359,235,-124,344580,2855,2855,2845,17479,20,2,10365,34607,17129,350
092400,205100,2850,2,45,1.6,53.61,197573,105913,-91660,362,237,-125,346720,2855,2855,2845,19619,23,4,7908,37706,18749,870
092400,205100,2845,2,40,1.43,53.34,198751,106016,-92735,365,239,-126,348001,2855,2855,2845,20900,26,6,12995,35767,19927,973
092400,205100,2835,2,30,1.07,52.12,203422,106016,-97406,371,239,-132,352672,2855,2855,2835,25571,32,6,12665,39749,24598,973
092700,205100,2835,2,30,1.07,52.49,203873,107016,-96857,375,240,-135,354123,2835,2840,2835,1451,4,1,11144,33637,451,1000
092700,205100,2835,2,30,1.07,52.81,204173,107823,-96350,376,245,-131,355230,2835,2840,2835,2558,5,6,9310,34813,751,1807
092700,205100,2835,2,30,1.07,51.95,207537,107823,-99714,381,245,-136,358594,2835,2840,2835,5922,10,6,7497,33088,4115,1807
092700,205100,2835,2,30,1.07,51.98,209347,108823,-100524,382,246,-136,361404,2835,2840,2830,8732,11,7,8619,31959,5925,2807
092700,205100,2835,2,30,1.07,52.03,209347,108923,-100424,382,248,-134,361504,2835,2840,2830,8832,11,9,8502,33404,5925,2907
092700,205100,2835,2,30,1.07,52.56,209347,110023,-99324,382,250,-132,362604,2835,2840,2830,9932,11,11,6837,32909,5925,4007
093000,205100,2835,2,30,1.07,52.92,209347,110794,-98553,382,256,-126,363375,2835,2835,2835,0,0,0,6183,33909,0,0
093000,205100,2835,2,30,1.07,52.92,209347,110794,-98553,382,256,-126,363375,2835,2835,2835,0,0,0,6183,33909,0,0
093000,205100,2835,2,30,1.07,52.89,209468,110794,-98674,384,256,-128,363496,2830,2835,2830,121,2,0,7395,32017,121,0
093000,205100,2830,2,25,0.89,52.2,212259,110794,-101465,388,256,-132,366287,2830,2835,2830,2912,6,0,7395,30274,2912,0
093000,205100,2840,2,35,1.25,52.2,212259,110804,-101455,388,257,-131,366297,2830,2840,2830,2922,6,1,8895,29601,2912,10
