900064,KODEX 코스닥150선물,251340,7830,0.0,21106,58415156,165259980
900077,KODEX 코스닥150선물,251340,7830,0.0,21106,58415156,165259980
900090,KODEX 코스닥150선물,251340,7830,0.0,21106,58415156,165259980
900103,KODEX 코스닥150선물,251340,7830,0.0,21106,58415156,165259980
900116,KODEX 코스닥150선물,251340,7830,0.0,21106,58415156,165259980
900129,KODEX 코스닥150선물,251340,7830,0.0,21106,58415156,165259980
900141,KODEX 코스닥150선물,251340,7830,0.0,21106,58415156,165259980
900154,KODEX 코스닥150선물,251340,7830,0.0,21106,58415156,165259980
900167,KODEX 코스닥150선물,251340,7830,0.0,21106,58415156,165259980
900180,KODEX 코스닥150선물,251340,7830,0.0,21106,58415156,165259980
900193,KODEX 코스닥150선물,251340,7830,0.0,21106,58415156,165259980
900205,KODEX 코스닥150선물,251340,7830,0.0,21106,58415156,165259980
900218,KODEX 코스닥150선물,251340,7725,-1.34,755095,57681167,5833108875
900231,KODEX 코스닥150선물,251340,7730,-1.28,772747,57663515,5973334310
900243,KODEX 코스닥150선물,251340,7730,-1.28,774715,57661547,5988546950
900256,KODEX 코스닥150선물,251340,7735,-1.21,781586,57654676,6045567710
900269,KODEX 코스닥150선물,251340,7735,-1.21,791800,57644462,6124573000
900282,KODEX 코스닥150선물,251340,7725,-1.34,799521,57636741,6176299725
900295,KODEX 코스닥150선물,251340,7730,-1.28,821951,57614311,6353681230
900308,KODEX 코스닥150선물,251340,7735,-1.21,839382,57596880,6492619770
900320,KODEX 코스닥150선물,251340,7740,-1.15,862140,57574122,6672963600
900333,KODEX 코스닥150선물,251340,7735,-1.21,871759,57564503,6743055865
900346,KODEX 코스닥150선물,251340,7735,-1.21,964791,57471471,7462658385
900359,KODEX 코스닥150선물,251340,7730,-1.28,969936,57466326,7497605280
900372,KODEX 코스닥150선물,251340,7735,-1.21,980780,57455482,7586333300
900385,KODEX 코스닥150선물,251340,7735,-1.21,987525,57448737,7638505875
900398,KODEX 코스닥150선물,251340,7725,-1.34,1024404,57411858,7913520900
900410,KODEX 코스닥150선물,251340,7730,-1.28,1027575,57408687,7943154750
900423,KODEX 코스닥150선물,251340,7730,-1.28,1041127,57395135,8047911710
900436,KODEX 코스닥150선물,251340,7725,-1.34,1057300,57378962,8167642500
900449,KODEX 코스닥150선물,251340,7730,-1.28,1060713,57375549,8199311490
900462,KODEX 코스닥150선물,251340,7730,-1.28,1061506,57374756,8205441380
900475,KODEX 코스닥150선물,251340,7725,-1.34,1133749,57302513,8758211025
900487,KODEX 코스닥150선물,251340,7730,-1.28,1134650,57301612,8770844500
900501,KODEX 코스닥150선물,251340,7730,-1.28,1136123,57300139,8782230790
900514,KODEX 코스닥150선물,251340,7730,-1.28,1168886,57267376,9035488780
900526,KODEX 코스닥150선물,251340,7730,-1.28,1170282,57265980,9046279860
900539,KODEX 코스닥150선물,251340,7730,-1.28,1181684,57254578,9134417320
900552,KODEX 코스닥150선물,251340,7735,-1.21,1184088,57252174,9158920680
900565,KODEX 코스닥150선물,251340,7730,-1.28,1226968,57209294,9484462640
900578,KODEX 코스닥150선물,251340,7730,-1.28,1227758,57208504,9490569340
900591,KODEX 코스닥150선물,251340,7730,-1.28,1233849,57202413,9537652770
901004,KODEX 코스닥150선물,251340,7730,-1.28,1237159,57199103,9563239070
901017,KODEX 코스닥150선물,251340,7735,-1.21,1238517,57197745,9579928995
901030,KODEX 코스닥150선물,251340,7735,-1.21,1262862,57173400,9768237570
901043,KODEX 코스닥150선물,251340,7735,-1.21,1263062,57173200,9769784570
901056,KODEX 코스닥150선물,251340,7735,-1.21,1295881,57140381,10023639535
901069,KODEX 코스닥150선물,251340,7735,-1.21,1314436,57121826,10167162460
901082,KODEX 코스닥150선물,251340,7745,-1.09,1315840,57120422,10191180800
901094,KODEX 코스닥150선물,251340,7740,-1.15,1315940,57120322,10185375600
901108,KODEX 코스닥150선물,251340,7745,-1.09,1316510,57119752,10196369950
901120,KODEX 코스닥150선물,251340,7740,-1.15,1316624,57119638,10190669760
901133,KODEX 코스닥150선물,251340,7740,-1.15,1335417,57100845,10336127580
901147,KODEX 코스닥150선물,251340,7735,-1.21,1338137,57098125,10350489695
901159,KODEX 코스닥150선물,251340,7740,-1.15,1373787,57062475,10633111380
901172,KODEX 코스닥150선물,251340,7740,-1.15,1394249,57042013,10791487260
901185,KODEX 코스닥150선물,251340,7740,-1.15,1396271,57039991,10807137540
901198,KODEX 코스닥150선물,251340,7735,-1.21,1414053,57022209,10937699955
901211,KODEX 코스닥150선물,251340,7735,-1.21,1419767,57016495,10981897745
901224,KODEX 코스닥150선물,251340,7740,-1.15,1439348,56996914,11140553520
901238,KODEX 코스닥150선물,251340,7735,-1.21,1441106,56995156,11146954910
901251,KODEX 코스닥150선물,251340,7730,-1.28,1443506,56992756,11158301380
901264,KODEX 코스닥150선물,251340,7735,-1.21,1505209,56931053,11642791615
901278,KODEX 코스닥150선물,251340,7730,-1.28,1507520,56928742,11653129600
901291,KODEX 코스닥150선물,251340,7735,-1.21,1509501,56926761,11675990235
901304,KODEX 코스닥150선물,251340,7730,-1.28,1512647,56923615,11692761310
901316,KODEX 코스닥150선물,251340,7730,-1.28,1518202,56918060,11735701460
901329,KODEX 코스닥150선물,251340,7725,-1.34,1538894,56897368,11887956150
901342,KODEX 코스닥150선물,251340,7730,-1.28,1545954,56890308,11950224420
901355,KODEX 코스닥150선물,251340,7730,-1.28,1551068,56885194,11989755640
901368,KODEX 코스닥150선물,251340,7730,-1.28,1561859,56874403,12073170070
901381,KODEX 코스닥150선물,251340,7730,-1.28,1564346,56871916,12092394580
901394,KODEX 코스닥150선물,251340,7730,-1.28,1584675,56851587,12249537750
901407,KODEX 코스닥150선물,251340,7730,-1.28,1599170,56837092,12361584100
901420,KODEX 코스닥150선물,251340,7730,-1.28,1603317,56832945,12393640410
901433,KODEX 코스닥150선물,251340,7725,-1.34,1612861,56823401,12459351225
901445,KODEX 코스닥150선물,251340,7730,-1.28,1615162,56821100,12485202260
901459,KODEX 코스닥150선물,251340,7730,-1.28,1619958,56816304,12522275340
901472,KODEX 코스닥150선물,251340,7730,-1.28,1623310,56812952,12548186300
901485,KODEX 코스닥150선물,251340,7730,-1.28,1623781,56812481,12551827130
901497,KODEX 코스닥150선물,251340,7725,-1.34,1624363,56811899,12548204175
901510,KODEX 코스닥150선물,251340,7730,-1.28,1626466,56809796,12572582180
901523,KODEX 코스닥150선물,251340,7720,-1.4,1703777,56732485,13153158440
901536,KODEX 코스닥150선물,251340,7725,-1.34,1708798,56727464,13200464550
901549,KODEX 코스닥150선물,251340,7720,-1.4,1729389,56706873,13350883080
901562,KODEX 코스닥150선물,251340,7720,-1.4,1733005,56703257,13378798600
901575,KODEX 코스닥150선물,251340,7720,-1.4,1776181,56660081,13712117320
901588,KODEX 코스닥150선물,251340,7725,-1.34,1784392,56651870,13784428200
902001,KODEX 코스닥150선물,251340,7720,-1.4,1791655,56644607,13831576600
902014,KODEX 코스닥150선물,251340,7720,-1.4,1793300,56642962,13844276000
902027,KODEX 코스닥150선물,251340,7720,-1.4,1797992,56638270,13880498240
902040,KODEX 코스닥150선물,251340,7725,-1.34,1849108,56587154,14284359300
902052,KODEX 코스닥150선물,251340,7720,-1.4,1850784,56585478,14288052480
902065,KODEX 코스닥150선물,251340,7725,-1.34,1851339,56584923,14301593775
902078,KODEX 코스닥150선물,251340,7720,-1.4,1856577,56579685,14332774440
902091,KODEX 코스닥150선물,251340,7720,-1.4,1891421,56544841,14601770120
902104,KODEX 코스닥150선물,251340,7720,-1.4,1920366,56515896,14825225520
902117,KODEX 코스닥150선물,251340,7720,-1.4,1923870,56512392,14852276400
902130,KODEX 코스닥150선물,251340,7720,-1.4,1948682,56487580,15043825040
902143,KODEX 코스닥150선물,251340,7725,-1.34,1970671,56465591,15223433475
902156,KODEX 코스닥150선물,251340,7720,-1.4,1971314,56464948,15218544080
902169,KODEX 코스닥150선물,251340,7720,-1.4,1973114,56463148,15232440080
902182,KODEX 코스닥150선물,251340,7725,-1.34,1973914,56462348,15248485650
902195,KODEX 코스닥150선물,251340,7720,-1.4,1979297,56456965,15280172840
902208,KODEX 코스닥150선물,251340,7725,-1.34,1984475,56451787,15330069375
902220,KODEX 코스닥150선물,251340,7720,-1.4,1987149,56449113,15340790280
902233,KODEX 코스닥150선물,251340,7725,-1.34,1988009,56448253,15357369525
902247,KODEX 코스닥150선물,251340,7720,-1.4,1989118,56447144,15355990960
902260,KODEX 코스닥150선물,251340,7725,-1.34,1989324,56446938,15367527900
902273,KODEX 코스닥150선물,251340,7725,-1.34,1991664,56444598,15385604400
902286,KODEX 코스닥150선물,251340,7725,-1.34,1992021,56444241,15388362225
902298,KODEX 코스닥150선물,251340,7725,-1.34,1992222,56444040,15389914950
902311,KODEX 코스닥150선물,251340,7725,-1.34,2029989,56406273,15681665025
902325,KODEX 코스닥150선물,251340,7725,-1.34,2039946,56396316,15758582850
902337,KODEX 코스닥150선물,251340,7725,-1.34,2041698,56394564,15772117050
902350,KODEX 코스닥150선물,251340,7725,-1.34,2042579,56393683,15778922775
902363,KODEX 코스닥150선물,251340,7730,-1.28,2044069,56392193,15800653370
902376,KODEX 코스닥150선물,251340,7730,-1.28,2044536,56391726,15804263280
902389,KODEX 코스닥150선물,251340,7725,-1.34,2044637,56391625,15794820825
902402,KODEX 코스닥150선물,251340,7725,-1.34,2048657,56387605,15825875325
902415,KODEX 코스닥150선물,251340,7725,-1.34,2050246,56386016,15838150350
902428,KODEX 코스닥150선물,251340,7735,-1.21,2066947,56369315,15987835045
902441,KODEX 코스닥150선물,251340,7735,-1.21,2066949,56369313,15987850515
902454,KODEX 코스닥150선물,251340,7735,-1.21,2073983,56362279,16042258505
902466,KODEX 코스닥150선물,251340,7735,-1.21,2076452,56359810,16061356220
902479,KODEX 코스닥150선물,251340,7730,-1.28,2083875,56352387,16108353750
902492,KODEX 코스닥150선물,251340,7730,-1.28,2086210,56350052,16126403300
902506,KODEX 코스닥150선물,251340,7730,-1.28,2087976,56348286,16140054480
902519,KODEX 코스닥150선물,251340,7725,-1.34,2090185,56346077,16146679125
902531,KODEX 코스닥150선물,251340,7730,-1.28,2101811,56334451,16246999030
902544,KODEX 코스닥150선물,251340,7735,-1.21,2104446,56331816,16277889810
902557,KODEX 코스닥150선물,251340,7735,-1.21,2104579,56331683,16278918565
902570,KODEX 코스닥150선물,251340,7735,-1.21,2104583,56331679,16278949505
902583,KODEX 코스닥150선물,251340,7730,-1.28,2105279,56330983,16273806670
902596,KODEX 코스닥150선물,251340,7735,-1.21,2105385,56330877,16285152975
903009,KODEX 코스닥150선물,251340,7730,-1.28,2105899,56330363,16278599270
903022,KODEX 코스닥150선물,251340,7735,-1.21,2111250,56325012,16330518750
903035,KODEX 코스닥150선물,251340,7735,-1.21,2112880,56323382,16343126800
903048,KODEX 코스닥150선물,251340,7735,-1.21,2116884,56319378,16374097740
903061,KODEX 코스닥150선물,251340,7735,-1.21,2121127,56315135,16406917345
903074,KODEX 코스닥150선물,251340,7735,-1.21,2126632,56309630,16449498520
903087,KODEX 코스닥150선물,251340,7735,-1.21,2144581,56291681,16588334035
903100,KODEX 코스닥150선물,251340,7730,-1.28,2148122,56288140,16604983060
903113,KODEX 코스닥150선물,251340,7735,-1.21,2154944,56281318,16668491840
903126,KODEX 코스닥150선물,251340,7735,-1.21,2166703,56269559,16759447705
903139,KODEX 코스닥150선물,251340,7735,-1.21,2190063,56246199,16940137305
903152,KODEX 코스닥150선물,251340,7735,-1.21,2195834,56240428,16984775990
903165,KODEX 코스닥150선물,251340,7735,-1.21,2197678,56238584,16999039330
903178,KODEX 코스닥150선물,251340,7735,-1.21,2225475,56210787,17214049125
903190,KODEX 코스닥150선물,251340,7735,-1.21,2233474,56202788,17275921390
903203,KODEX 코스닥150선물,251340,7730,-1.28,2240919,56195343,17322303870
903216,KODEX 코스닥150선물,251340,7735,-1.21,2247528,56188734,17384629080
903229,KODEX 코스닥150선물,251340,7735,-1.21,2248322,56187940,17390770670
903241,KODEX 코스닥150선물,251340,7735,-1.21,2248772,56187490,17394251420
903254,KODEX 코스닥150선물,251340,7735,-1.21,2251722,56184540,17417069670
903267,KODEX 코스닥150선물,251340,7735,-1.21,2252022,56184240,17419390170
903280,KODEX 코스닥150선물,251340,7730,-1.28,2270697,56165565,17552487810
903293,KODEX 코스닥150선물,251340,7735,-1.21,2280178,56156084,17637176830
903306,KODEX 코스닥150선물,251340,7735,-1.21,2281808,56154454,17649784880
903319,KODEX 코스닥150선물,251340,7735,-1.21,2283028,56153234,17659221580
903332,KODEX 코스닥150선물,251340,7735,-1.21,2286139,56150123,17683285165
903344,KODEX 코스닥150선물,251340,7735,-1.21,2287653,56148609,17694995955
903357,KODEX 코스닥150선물,251340,7730,-1.28,2298095,56138167,17764274350
903370,KODEX 코스닥150선물,251340,7735,-1.21,2300812,56135450,17796780820
903383,KODEX 코스닥150선물,251340,7735,-1.21,2303692,56132570,17819057620
903395,KODEX 코스닥150선물,251340,7735,-1.21,2303707,56132555,17819173645
903408,KODEX 코스닥150선물,251340,7735,-1.21,2307085,56129177,17845302475
