090100,33626K,4220,3,0,0.0,0.0,0,0,0,0,0,0,10,4220,4220,4220,10,0,0,0,0,0,0
090100,33626K,4220,3,0,0.0,0.0,0,0,0,0,0,0,10,4220,4220,4220,10,0,0,0,0,0,0
090100,33626K,4380,2,160,3.79,0.0,0,0,0,0,0,0,4800,4380,4380,4380,4800,0,0,0,0,0,0
090100,33626K,4250,2,30,0.71,0.0,505,0,-505,4,0,-4,5305,4380,4380,4250,5305,4,0,6699,4254,505,0
090200,33626K,4325,2,105,2.49,0.09,1088,1,-1087,7,1,-6,5889,4250,4325,4250,584,3,1,6666,3446,583,1
090200,33626K,4325,2,105,2.49,0.09,1088,1,-1087,7,1,-6,5889,4250,4325,4250,584,3,1,6666,3446,583,1
090300,33626K,4320,2,100,2.37,0.18,1088,2,-1086,7,2,-5,5890,4320,4320,4320,1,0,1,8397,3548,0,1
090300,33626K,4320,2,100,2.37,0.28,1089,3,-1086,8,3,-5,5892,4320,4320,4250,3,1,2,8996,3747,1,2
090400,33626K,4320,2,100,2.37,0.28,1089,3,-1086,8,3,-5,5892,4320,4320,4320,0,0,0,8996,3747,0,0
090400,33626K,4310,2,90,2.13,0.34,1187,4,-1183,9,4,-5,5991,4250,4310,4250,99,1,1,7578,3510,98,1
090500,33626K,4310,2,90,2.13,0.34,1187,4,-1183,9,4,-5,5991,4310,4310,4310,0,0,0,7578,3510,0,0
090500,33626K,4250,2,30,0.71,0.18,2252,4,-2248,11,4,-7,7056,4250,4250,4250,1065,2,0,3086,3459,1065,0
090600,33626K,4300,2,80,1.9,0.22,2252,5,-2247,11,5,-6,7057,4300,4300,4300,1,0,1,3026,1645,0,1
090600,33626K,4255,2,35,0.83,0.7,2272,16,-2256,13,8,-5,7088,4300,4305,4255,32,2,4,4161,1497,20,12
090700,33626K,4255,2,35,0.83,1.63,2273,37,-2236,14,10,-4,7110,4255,4255,4250,22,1,2,3067,1583,1,21
090700,33626K,4250,2,30,0.71,1.63,2274,37,-2237,15,10,-5,7111,4255,4255,4250,23,2,2,2141,1583,2,21
090800,33626K,4250,2,30,0.71,1.63,2274,37,-2237,15,10,-5,7111,4250,4250,4250,0,0,0,2141,1583,0,0
090900,33626K,4245,2,25,0.59,1.39,2655,37,-2618,17,10,-7,7492,4250,4250,4245,381,2,0,4519,1637,381,0
090900,33626K,4245,2,25,0.59,1.39,2655,37,-2618,17,10,-7,7492,4250,4250,4245,381,2,0,4519,1637,381,0
091000,33626K,4245,2,25,0.59,1.39,2655,37,-2618,17,10,-7,7492,4245,4245,4245,0,0,0,4519,1637,0,0
091000,33626K,4245,2,25,0.59,5.88,2655,156,-2499,17,11,-6,7611,4245,4245,4245,119,0,1,19901,3744,0,119
091100,33626K,4245,2,25,0.59,5.88,2655,156,-2499,17,11,-6,7611,4245,4245,4245,0,0,0,19901,3744,0,0
091100,33626K,4245,2,25,0.59,5.88,2655,156,-2499,17,11,-6,7611,4245,4245,4245,0,0,0,19892,1291,0,0
091200,33626K,4245,2,25,0.59,5.6,2786,156,-2630,18,11,-7,7742,4245,4245,4245,0,0,0,4263,1291,0,0
091200,33626K,4245,2,25,0.59,6.86,2786,191,-2595,18,12,-6,7777,4245,4245,4245,35,0,1,3747,1377,0,35
091300,33626K,4245,2,25,0.59,6.86,2786,191,-2595,18,12,-6,7777,4245,4245,4245,0,0,0,3747,1377,0,0
091300,33626K,4245,2,25,0.59,6.86,2786,191,-2595,18,12,-6,7777,4245,4245,4245,0,0,0,3712,1377,0,0
091400,33626K,4235,2,15,0.36,6.78,2817,191,-2626,20,12,-8,7808,4235,4235,4235,0,0,0,3712,1376,0,0
091400,33626K,4235,2,15,0.36,6.65,2874,191,-2683,21,12,-9,7865,4235,4235,4235,57,1,0,3712,1347,57,0
091500,33626K,4230,2,10,0.24,6.5,2938,191,-2747,23,12,-11,7929,4230,4230,4230,0,0,0,3634,1304,0,0
091500,33626K,4230,2,10,0.24,6.81,2938,200,-2738,23,13,-10,7938,4230,4230,4230,9,0,1,669,3610,0,9
091600,33626K,4230,2,10,0.24,6.81,2938,200,-2738,23,13,-10,7938,4230,4230,4230,0,0,0,669,3610,0,0
091600,33626K,4225,2,5,0.12,6.63,3016,200,-2816,24,13,-11,8016,4225,4225,4225,78,1,0,661,4018,78,0
091700,33626K,4220,3,0,0.0,5.87,3406,200,-3206,26,13,-13,8406,4220,4220,4220,0,0,0,661,4230,0,0
091700,33626K,4220,3,0,0.0,5.87,3406,200,-3206,26,13,-13,8406,4220,4220,4220,0,0,0,661,4230,0,0
091800,33626K,4220,3,0,0.0,5.4,3706,200,-3506,27,13,-14,8706,4220,4220,4220,0,0,0,2768,4842,0,0
091800,33626K,4220,3,0,0.0,5.38,3717,200,-3517,28,13,-15,8717,4220,4220,4220,11,1,0,2768,5090,11,0
091900,33626K,4220,3,0,0.0,5.38,3717,200,-3517,28,13,-15,8717,4220,4220,4220,0,0,0,2768,5090,0,0
091900,33626K,4220,3,0,0.0,5.38,3717,200,-3517,28,13,-15,8717,4220,4220,4220,0,0,0,2968,4580,0,0
092000,33626K,4220,3,0,0.0,5.38,3717,200,-3517,28,13,-15,8717,4220,4220,4220,0,0,0,2968,2532,0,0
092000,33626K,4220,3,0,0.0,5.38,3717,200,-3517,28,13,-15,8717,4220,4220,4220,0,0,0,3068,2532,0,0
092100,33626K,4220,3,0,0.0,5.26,3800,200,-3600,29,13,-16,8800,4220,4220,4220,0,0,0,3268,1852,0,0
092100,33626K,4220,3,0,0.0,5.26,3800,200,-3600,29,13,-16,8800,4220,4220,4220,0,0,0,3268,1852,0,0
092200,33626K,4220,3,0,0.0,6.05,3800,230,-3570,29,14,-15,8830,4220,4220,4220,30,0,1,4722,2174,0,30
092200,33626K,4220,3,0,0.0,6.05,3800,230,-3570,29,14,-15,8830,4220,4220,4220,30,0,1,4722,2174,0,30
092300,33626K,4205,5,15,-0.36,7.31,3831,280,-3551,30,15,-15,8911,4205,4205,4205,50,0,1,4805,1805,0,50
092300,33626K,4205,5,15,-0.36,7.78,3831,298,-3533,30,16,-14,8929,4205,4205,4205,68,0,2,4755,1805,0,68
092400,33626K,4205,5,15,-0.36,7.8,3831,299,-3532,30,17,-13,8930,4205,4205,4205,1,0,1,4737,1197,0,1
092400,33626K,4205,5,15,-0.36,7.8,3831,299,-3532,30,17,-13,8930,4205,4205,4205,1,0,1,4737,1197,0,1
092500,33626K,4205,5,15,-0.36,8.28,3839,318,-3521,31,18,-13,8957,4205,4205,4205,19,0,1,5236,1939,0,19
092500,33626K,4205,5,15,-0.36,8.28,3839,318,-3521,31,18,-13,8957,4205,4205,4205,19,0,1,5236,1939,0,19
